,client_id,name39,name40,name41,name42,name43,name44,name45,name46,name47,name48,name49,name50,name51,name52,name53,name54,name55,name56,name57,name58,name59,name60,name61,name62,name63
6395,441a9bdbafef8b0f790be6fe205ac537,,sleeping,,,,,sleeping,,,,,,,,,,,,,,,,,,loyal
6396,44366770ab979d832051af56e89829c1,,sleeping,sleeping,sleeping,,,sleeping,sleeping,sleeping,,,,sleeping,,sleeping,sleeping,,,,sleeping,,,,,sleeping
6397,44493d20488c3036e26444b2bb9984eb,,sleeping,sleeping,sleeping,,sleeping,,average,sleeping,,sleeping,,average,average,sleeping,loyal,,sleeping,average,average,average,average,,sleeping,
6398,446e1f30d026dc89c6ca97438c34c67e,,sleeping,,,sleeping,,average,sleeping,,,sleeping,,,,,,sleeping,,,,sleeping,sleeping,,average,sleeping
6399,4496fc27399bf9223bd43c4b5693264b,,sleeping,sleeping,,,loyal,,loyal,,,champions,,,sleeping,,,,,,,,,,,
6400,44bf7b0a56db43d09b184a5077608c95,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,,,
6401,44d946d092e65129328f044782b65955,,sleeping,,sleeping,,,,,,,,,,sleeping,,,,,,,,,,,
6402,44efa3844664ce0bf289f9bd5043f882,,sleeping,,,sleeping,,sleeping,,,,sleeping,champions,sleeping,sleeping,,sleeping,sleeping,,,sleeping,,loyal,,,sleeping
6403,44f322a2a91adfbb3f67d933ce23ed69,,sleeping,,sleeping,,,,loyal,,,,,,,,sleeping,,,loyal,,,loyal,,,
6404,4516775f20bff066aceee41c700bab1b,,average,,,,,,,,,,,,,,,,,,,,,,,
6405,452db4930bdbd55618aa1d8f5f15c2ae,,champions,,,,,,,,,,sleeping,,sleeping,sleeping,,,loyal,,,,,,,sleeping
6406,453c2bad9f5a1abfd912315e9523cec7,,sleeping,,sleeping,,sleeping,,average,sleeping,,,,average,sleeping,champions,,,sleeping,average,,,,,sleeping,
6407,453e35c0b0d702521b879726be17bd18,,sleeping,,average,,,,,sleeping,,,,,sleeping,,,,,,,,sleeping,sleeping,,
6408,45483e1da37cc6d414b3adebe6a1bc21,,sleeping,sleeping,,,,,,sleeping,,average,,,,,,,,,,,,,,
6409,4566781b6bc921c24d20f1d4bb483c00,,sleeping,,average,,sleeping,,,,,,sleeping,,,sleeping,,sleeping,,loyal,,,,,,
6410,45688fb0f456ae9afd5d64a2db0fd2cb,,average,sleeping,,,,,,,,,,,,,,,,,,,,,,
6411,4581530f4a88fb048c1392c5b8bc0a30,,sleeping,,,,,,average,,,,,,,,,sleeping,,sleeping,,,,,,
6412,4581960e124c3a01c65ba49d6c3f57a0,,sleeping,,,,,,,,,,,,,,,,,,,,,,,
6413,45875bc834927bd7b7c487c96a4bf11c,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,,,
6414,459434cb3faa49d54176d0f5c8eed3ff,,average,sleeping,,,,,,,,,,,,,,,,,,,,,,
6415,459f2e5359c39571d66596b780d224fb,,sleeping,,,sleeping,sleeping,,,,sleeping,,,average,,,,,,,,average,,,average,
6416,45a0f2d034955f097e39b095606ed41f,,sleeping,sleeping,sleeping,,sleeping,,,,,,,,,,,,,,,,sleeping,,,
6417,45a96474c40345bd728e0242900e32be,,sleeping,average,,sleeping,,,,,loyal,,,loyal,average,sleeping,,,sleeping,sleeping,sleeping,,champions,champions,champions,champions
6418,45b1ad59b24f050a9f3ddf05dfaf02a9,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,,sleeping,
6419,45d095a65ad6a7bb2a8d555099b66b87,,champions,,,,,,,,,,,,,,,,,,,,,,,
6420,45e2e7a1112c796162c55aebc25401f3,,sleeping,,,,,,,average,,,,sleeping,,average,,,,,,,sleeping,,,
6421,460e45148e1bdd1a5d94523223d1c7bf,,sleeping,sleeping,average,,,average,sleeping,,,,sleeping,sleeping,,average,,sleeping,average,sleeping,sleeping,sleeping,sleeping,,,average
6422,46198c5041992251ad90a5dec209ccbd,,sleeping,,,,,,,,,,,,sleeping,,,,,,,,,,,
6423,4631d6787863a7a1f9768daeaadb1b8b,,loyal,,champions,,,,,,,,average,,average,,loyal,sleeping,,average,,,,,,
6424,46331ada3d1a6714ae5ebf5c95b1c9c6,,average,,average,sleeping,sleeping,sleeping,sleeping,,average,sleeping,,sleeping,,,,loyal,,,loyal,,,average,,
6425,46356cde47f89aab543cfcb179534d7b,,sleeping,sleeping,,,,sleeping,,,sleeping,,sleeping,average,sleeping,,,sleeping,,sleeping,,,average,,,
6426,465126e9df018f3135f0f76459c453eb,,loyal,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,,average,average,,,,loyal,sleeping,sleeping,sleeping,average,sleeping,average,,,sleeping
6427,467e75cb28aace97dc1f335a26deccb0,,sleeping,,,,,,,,,,,,,,,,,,,,,,,
6428,46855b01f71b1064bcdd60ae841bb5c9,,sleeping,,loyal,sleeping,,,,sleeping,sleeping,,,sleeping,,average,,,average,,sleeping,sleeping,sleeping,,,
6429,46925d00bf1f92acaace45344e09d94f,,sleeping,,,,,sleeping,,,sleeping,sleeping,,,,,,,,,,sleeping,,,,
6430,469d4d4c138b18279804172b0d447ef6,,champions,,,,,,,,,,,,,,,,,,,,,,,
6431,46bfc5644e9d9c8fac923e136bfc0282,,loyal,,,average,loyal,,,,,,,,,,,,,,,,,,sleeping,
6432,46d936116ea6a04e2f0913886d63e6da,,sleeping,,,,sleeping,,,,,,,,,,,,,,,,,,,
6433,46db2dd503e08d9c05cf4e86e838617d,,average,,,,,,,sleeping,sleeping,loyal,average,,sleeping,average,,,sleeping,,,,,,champions,
6434,46e2fc9acf42ffbeded64cddd30bdd0c,,champions,,,champions,,sleeping,,,,sleeping,,,average,,sleeping,,,,,sleeping,,,,
6435,46e40f87a47ac9e319ef5aa9d0f2f0ab,,sleeping,,,sleeping,sleeping,sleeping,,,sleeping,champions,,,average,,,,,,,loyal,sleeping,,loyal,loyal
6436,46f00a98b358b8e4a8976aa2782d0a9b,,average,,,average,,,,,,,,,,sleeping,,,,,,,,,sleeping,sleeping
6437,470dded35c081da1ac563b214eb723e5,,loyal,average,,,sleeping,sleeping,,,average,,average,,sleeping,,sleeping,sleeping,loyal,,,,,,sleeping,
6438,471cb2cb8b46238b3d910e4469ccf17e,,sleeping,,average,loyal,,,,loyal,,champions,,champions,,sleeping,,loyal,loyal,,sleeping,,loyal,,,
6439,471fac72a491006ff797e02f52977809,,average,,sleeping,champions,sleeping,average,sleeping,champions,,loyal,champions,sleeping,,sleeping,,average,average,sleeping,,,,average,loyal,
6440,474a4070b465c2a246f24930c8541c69,,sleeping,sleeping,sleeping,,,,average,champions,sleeping,,,,sleeping,,sleeping,loyal,sleeping,,,,,,,
6441,4760d9f602ce942c60120f0e4d69d32d,,sleeping,sleeping,,sleeping,,,average,,,sleeping,sleeping,,average,,,,,,sleeping,,,,average,sleeping
6442,4763ff875f9ccf36c1f02a9f3dfacd82,,average,champions,sleeping,sleeping,,sleeping,loyal,,,,,sleeping,champions,,,,loyal,,sleeping,,,champions,sleeping,
6443,4766d3ead74037664ceb40d86500678a,,sleeping,,,,,,,,,,,,champions,,sleeping,,sleeping,,,,,average,,
6444,47704a155d0d645357cb3874f781ab68,,sleeping,,,,,,,sleeping,sleeping,sleeping,,sleeping,,loyal,sleeping,,,,,,,,,
6445,477833841914ea74afe6a0d6ff3fae4f,,sleeping,,,sleeping,,,,,,,,,,,,,,,,,,,,
6446,47b127ddbdd53cd1caf14311e6db52ed,,champions,average,,,,sleeping,sleeping,sleeping,sleeping,average,champions,,,sleeping,,sleeping,,,,sleeping,,,,sleeping
6447,47b4da11bca3643e8e52908593103530,,sleeping,sleeping,sleeping,,average,,,sleeping,,,,,sleeping,,,,,champions,,average,,,,sleeping
6448,47b655203df0762c027c34e494eb219d,,sleeping,,,,sleeping,,,sleeping,sleeping,sleeping,,sleeping,loyal,,,,average,,sleeping,,,,,sleeping
6449,47bf88e71b6242f4c0bed91be7215ed8,,loyal,,sleeping,average,,sleeping,,,,,,sleeping,,sleeping,,sleeping,sleeping,,average,,sleeping,average,,
6450,47f2d5c55d974bb5346e151af8424356,,sleeping,average,,,,,,,,,,,,,,sleeping,,,,,,,sleeping,
6451,47ff9279e80f4890136173eeabcea2e6,,sleeping,,,,,,,sleeping,,,,,,,,,,,sleeping,,,,,
6452,48123cd5e14c172c4f5e59652e7e8ffa,,sleeping,,sleeping,sleeping,,sleeping,,,average,,,,,,,,,,,,,,,
6453,48143a2a872b0399f7976098b218b57a,,sleeping,sleeping,,sleeping,average,,,,,sleeping,sleeping,,,champions,,sleeping,,,,,,,sleeping,
6454,4819febfcbc6f54b2c6ec7dbe80c238f,,sleeping,,,,,,,sleeping,,,sleeping,sleeping,average,,,,,sleeping,sleeping,,sleeping,,average,
6455,482c56f2fd66085be37d34f3d25bc32c,,sleeping,,,,sleeping,,,sleeping,average,sleeping,sleeping,,,,sleeping,,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,
6456,4830f33a429d4d6a10fba705a0de0139,,sleeping,,sleeping,sleeping,champions,,,sleeping,,,,,,,,,,,sleeping,,sleeping,,,
6457,4844e3ac9dabdd6ce68479b91a8789c1,,sleeping,,average,,,sleeping,sleeping,sleeping,,,,,average,,sleeping,sleeping,,,sleeping,,,,,
6458,4850cd1f00fab975cdad864db52db89a,,loyal,,,sleeping,,,,,,,,,,,,,,,,,,,,
6459,48639656f2a5277a835d07e0141d23ad,,sleeping,sleeping,,,,,,,sleeping,,sleeping,,,sleeping,,champions,,,sleeping,,,sleeping,,
6460,4872eae81eb47696b8313816d940ef7b,,sleeping,,,sleeping,sleeping,,,,,sleeping,,,,,,,,,,sleeping,,,,
6461,488e19565dfec863049f9ede1052967f,,sleeping,,sleeping,sleeping,,,,,,,,,,,,,sleeping,,,average,,,average,
6462,48a58e8f7ef83b190d1794d12c8929b6,,sleeping,average,,,sleeping,average,sleeping,,,sleeping,sleeping,sleeping,sleeping,average,,,sleeping,,sleeping,,,average,,sleeping
6463,48aebe52287a04053bf9a65667579ceb,,average,champions,,,,,,,,,,,sleeping,,,,sleeping,,,,,,,
6464,48bc798c5efb8e80a305151647b48e15,,champions,loyal,average,,,average,sleeping,champions,champions,sleeping,,sleeping,average,champions,sleeping,sleeping,sleeping,sleeping,loyal,,average,,average,sleeping
6465,48d79c1de660f62cc2acf46426dd0f3e,,average,sleeping,sleeping,,sleeping,,,,sleeping,sleeping,,sleeping,,,,average,,,sleeping,,sleeping,,,
6466,48e7089bc013217565c48b9cef9c7212,,sleeping,,sleeping,,loyal,,,,,,sleeping,sleeping,,,champions,,,sleeping,,,,,,
6467,48eb1a187eb427052e6571841ad35f79,,sleeping,,,,,,,,,,,,,,,,,,,,,,,
6468,48f605b4783d398a29c4c83de87e2df6,,sleeping,,,,,,,,,,,sleeping,,,,,,,,,,,,
6469,49098ac83c4898be22a73a1976a01527,,champions,,,,,,,,,,,,,,,,,sleeping,,,,,,
6470,490e78deb4c2613d38739e11de2235d0,,average,,sleeping,,,,,,,,,sleeping,,,sleeping,sleeping,,,,average,,,,
6471,49187ec5f91da20ac80539559fb2a30b,,sleeping,,average,,,,loyal,,,,,sleeping,,,,,,,,,,,,sleeping
6472,491cebc6837a128c784c4836717fb237,,sleeping,,,sleeping,,,loyal,,,champions,average,,,,sleeping,loyal,sleeping,,loyal,,loyal,,loyal,sleeping
6473,4958e27ab610c150b70777d554ebbf65,,sleeping,,sleeping,,,,,,,,,average,,average,,,,,,,,,,
6474,497133de448885d413d2931e99c7c0ed,,sleeping,champions,sleeping,,,,,,average,sleeping,sleeping,sleeping,,sleeping,loyal,sleeping,,sleeping,average,,,sleeping,average,average
6475,49771ac2062d7fd6afca0afa749ee93e,,champions,,,,,,,,,,sleeping,,,,,,,,,loyal,sleeping,,,
6476,4986951a8fa64e14ba5e20eb3fee6d11,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,,,
6477,49896acf163b0ea4ddffd31d8b20f73d,,sleeping,,,,,,,,,,,,,,,,,,,sleeping,champions,,,
6478,49b30468c54cdcc6f4b78ba65c974bb5,,average,,,,average,sleeping,champions,sleeping,,average,loyal,average,,,,,,,,,,,,
6479,49c1d9e3c18bee6949c872ff8320a488,,sleeping,,,,,,,,,,,,sleeping,,,sleeping,,,,,,,,
6480,49c61bba64231d0e8a8069df6c5948f4,,sleeping,,,,sleeping,,,,,,,,,,,,,,,,,,,
6481,49c842f162a385b9932d5e67c0798ed4,,sleeping,,,,,,,,,,,,,,,,,,,,,,,
6482,49dd3372c4ae48c0a5d1af803a5f3654,,sleeping,,loyal,,,,,,sleeping,,,,,,,sleeping,loyal,,sleeping,,,,,
6483,49e35e0da06b19e13cbae711d02f45dd,,average,,,,,average,average,champions,,,,,,,,,,,,,,sleeping,,
6484,49f0c72cb9b82d02aa13b65fe2552dbf,,sleeping,loyal,,,,,,,loyal,,,average,,,champions,sleeping,,sleeping,sleeping,,loyal,,,sleeping
6485,49f6727a26fa6edcd81cb912f0dbaf23,,sleeping,,average,,sleeping,,sleeping,sleeping,sleeping,sleeping,average,sleeping,,sleeping,loyal,,sleeping,sleeping,sleeping,average,sleeping,average,,average
6486,4a117a622f45cebfc693912b34c02a1b,,average,sleeping,sleeping,sleeping,,average,,,,,,,,,,,,,sleeping,sleeping,,sleeping,,average
6487,4a1638298e81e478b591836bd094c89e,,sleeping,,,,,,,,,,,,,sleeping,,,,,,,,,,
6488,4a486c047731771851801d13444d4fc2,,champions,loyal,,,loyal,,,,,,,,,,champions,,loyal,,,loyal,loyal,,,loyal
6489,4a4d9ca0b4ffdcaeb96d457e14df2a96,,loyal,,,,,,,,,,,,,,,,,,,,,,,
6490,4a5f37355cf57f031a935d8cf45d2324,,sleeping,sleeping,sleeping,average,,,average,sleeping,,,,,sleeping,,,,,,,sleeping,,,,
6491,4a7304e892279a66145dc045e587f7b9,,loyal,,loyal,,sleeping,,,sleeping,sleeping,,,sleeping,loyal,,sleeping,average,sleeping,sleeping,,sleeping,sleeping,,sleeping,average
6492,4a8276c7a9db653651c9115fea4955fc,,loyal,average,sleeping,average,sleeping,average,average,sleeping,,,sleeping,,champions,average,loyal,champions,sleeping,average,,average,,,,
6493,4a97b3358d9120ec2d531e5dc03ffbbf,,average,,,sleeping,,,,,sleeping,loyal,average,,,,,average,average,,average,,,average,sleeping,average
6494,4ac9b144b6e53367dcd7d31be2ac788f,,sleeping,sleeping,sleeping,sleeping,,,,average,,sleeping,,,sleeping,,,,,,,,,,,
6495,4af29dc87f6eba016c7efb89fcfe5cbe,,sleeping,,,sleeping,sleeping,,,,,,,sleeping,average,champions,,average,sleeping,,sleeping,,average,sleeping,sleeping,
6496,4af640e4d8997d32c41367a2c5000aba,,sleeping,,,,,average,average,,sleeping,average,,sleeping,,,,,,,,,sleeping,,sleeping,
6497,4af9de6788fce252477b87e627ab9639,,sleeping,,,,,sleeping,,,,,,sleeping,,,,,,,,,,,sleeping,
6498,4afd7d8df23bebb081d5b7f8d0b383d2,,sleeping,,,,,,,,,,,,champions,sleeping,sleeping,,,,,,,,sleeping,
6499,4b0461bb13780c6d68b475e5485883e9,,loyal,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,average,average,average,,average,sleeping,sleeping,sleeping,,average,sleeping
6500,4b1daf40d8836afbcf3209b0b40349b3,,average,,,,,,,,,,,,,,,,,,,,,,,
6501,4b449f47ea4f7bb1b1c25f00371d12ec,,average,,sleeping,,,sleeping,,,,,,sleeping,,,,average,,sleeping,sleeping,sleeping,average,average,sleeping,sleeping
6502,4b62b1154f67b4d101e83e709a5ed085,,sleeping,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,,
6503,4b786f4ad6bac755d174720dc28eee69,,sleeping,,sleeping,,,,sleeping,,,,,,sleeping,,sleeping,sleeping,,,sleeping,,,loyal,loyal,
6504,4b7a623d3e296ec775ba8fdbde454245,,sleeping,average,,champions,,,loyal,,,,sleeping,,loyal,,,,,loyal,,,,,,
6505,4b7adf0554149944d092766992139b47,,loyal,,,,,,,,,,,,,,sleeping,,,,,,sleeping,sleeping,,
6506,4b8c0113bd85f0e605fbf97bdaa4b02e,,loyal,,,sleeping,sleeping,,,,loyal,,sleeping,loyal,,,champions,sleeping,sleeping,average,,sleeping,average,sleeping,sleeping,sleeping
6507,4bb5b4f51a12dbce8778612a54f7b36e,,average,sleeping,sleeping,,,sleeping,,,,sleeping,,sleeping,,,,average,,,,,average,,sleeping,
6508,4bcd790c5d5dc7b44da99c3722e81fcc,,sleeping,,sleeping,,average,,sleeping,,,,,,,,,,,,,,,,,
6509,4be79cc6a801993d321daa6e919d3bfc,,champions,,,sleeping,sleeping,loyal,,sleeping,,sleeping,,champions,sleeping,,champions,sleeping,loyal,,sleeping,,,sleeping,loyal,
6510,4bea3fa8b717aa36a3ff3a478b482bbf,,average,,,champions,sleeping,sleeping,,,sleeping,,sleeping,,loyal,sleeping,,sleeping,,,,sleeping,,,,sleeping
6511,4bf0cc8ae661bc3ea5f66bcf376b4da9,,sleeping,,,,,,,,,,,,,,,,,,,,,sleeping,,
6512,4c03ac72446dbba2b57f3ebf38baa6a2,,sleeping,,,,,,,,,sleeping,,,,,,,,,,,,,sleeping,
6513,4c0853190692a7a6b33c9e8937a6ad99,,sleeping,sleeping,,,,,,,sleeping,,,,,sleeping,sleeping,sleeping,,,,sleeping,,,sleeping,
6514,4c161b8b512ce9186b6b93731fd11449,,sleeping,,,,,,,,,,,sleeping,,,,,,,,,average,,,
6515,4c188723db89ae580f820eafd3207941,,sleeping,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,
6516,4c295965364dadf1652b2f877e5ee41f,,champions,,,,,,,,,,,,,,,,,,,,,,,
6517,4c2a2bc264d4261a9b22feca9e5d5e23,,sleeping,,,,,,,,,,,,,,,,sleeping,,,,,,,
6518,4c3d79b8c2b963eac76f39453b589fb6,,sleeping,,,,,,,,,,,,,,,,,,,,,sleeping,,
6519,4c5f6bad8ef0b4079e78c75e6d2f2b09,,sleeping,champions,sleeping,,,sleeping,,,,average,,,sleeping,,,,,,,,,,,
6520,4c68e6c89822afe7b370f26e35925dcb,,sleeping,,,,,sleeping,,,,,,,,sleeping,,,,,sleeping,,,,,
6521,4c8214ac5ea35b74fa7a3c48bcb5fdb2,,sleeping,,loyal,,,,,sleeping,,champions,sleeping,sleeping,sleeping,,,sleeping,loyal,average,average,sleeping,,,loyal,
6522,4caaff9fd6e54f29b5cd7acaa0ddf4f8,,sleeping,,,,,,,,,sleeping,,,,,,,,,,,,,,
6523,4cc84107fa8e487071430d59812d6802,,sleeping,sleeping,,sleeping,,,average,sleeping,,sleeping,,,sleeping,,,,,,,sleeping,sleeping,sleeping,sleeping,
6524,4cd2255ddc095bd3003d3c06174c61a5,,sleeping,,,,,sleeping,,,,,,,,,,,,,,,,,,
6525,4cf28f8e41a82b925ce87e0642885772,,sleeping,sleeping,,sleeping,sleeping,sleeping,,sleeping,sleeping,average,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,loyal,,,loyal,,sleeping,sleeping,sleeping
6526,4cfdb69a7af672e499a1b76966c4dba3,,champions,,,,,,,,,,sleeping,sleeping,sleeping,,,,,,,,,,sleeping,
6527,4d0881d67480e18b73c04102f70c0061,,sleeping,,,,,,,,,,,sleeping,,average,,,sleeping,,,,,sleeping,,
6528,4d128d7ea89a9ba5ce6d466c16f6d2b9,,sleeping,average,average,,sleeping,,sleeping,sleeping,sleeping,,sleeping,sleeping,,sleeping,,sleeping,,sleeping,sleeping,,,average,,
6529,4d4bf8e9d8e171d53d24af2d27515819,,sleeping,average,,,sleeping,sleeping,,,,,average,,sleeping,sleeping,,,,,average,loyal,,,,
6530,4d587c2e3a81417619fed605f1cb005b,,sleeping,,,,,,,,sleeping,,,sleeping,,,,,,sleeping,,,,,,
6531,4d615242b310e1146dcd27cb2aa41482,,sleeping,,,,,sleeping,,,,,,,,,,,,,average,,,,,
6532,4d74014602619880b01552882ea4c0c8,,loyal,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,
6533,4d890d27ff6e0d770530e80130a3c9df,,sleeping,,,,,,,,,,,,,,,,,,,,,,,
6534,4dafe68b3dbe1d45f9781fb07b4fdeb8,,sleeping,,,,,,,,,,,,sleeping,,,sleeping,,,,,,,sleeping,
6535,4db49b5320cfb15209d10f733ed6d621,,sleeping,champions,champions,sleeping,average,sleeping,sleeping,,loyal,loyal,,,,sleeping,sleeping,,,sleeping,,,,,,
6536,4db8daf7dae926317fbf1ab8938cc5b1,,sleeping,sleeping,,sleeping,,,,,,,,,,,,,,,,,,,,
6537,4dbd7a7a08b07677795da6ac6e3d94ea,,sleeping,,,average,average,,sleeping,,,,,sleeping,sleeping,sleeping,average,loyal,loyal,loyal,,loyal,loyal,sleeping,,loyal
6538,4df04bde4a9cfb3235d4bb901344f213,,sleeping,,,,,,,,,,,,sleeping,,,,,,,,,,sleeping,
6539,4dfaf45b3bb4bdef9a025fdeda429f66,,average,,sleeping,,,sleeping,,,,average,,average,,,sleeping,sleeping,sleeping,sleeping,,,sleeping,,,
6540,4e37b4a16c919ad72072709e9c48ddc7,,loyal,,,,,,loyal,,,loyal,,champions,loyal,sleeping,,,,,,loyal,,,average,
6541,4e3be07beff5041287cf8239c76b343b,,sleeping,,,sleeping,sleeping,,,,,average,loyal,sleeping,sleeping,sleeping,average,sleeping,,,loyal,,,,,
6542,4e3f080751e924ffafc8c9428bf91f49,,sleeping,,,,,,loyal,loyal,,,loyal,,,,,,,loyal,,,,sleeping,loyal,
6543,4e49b5aa06a874a2d9b3a77017e195da,,sleeping,,,,,sleeping,,loyal,,,sleeping,,sleeping,,,sleeping,sleeping,sleeping,,sleeping,sleeping,,sleeping,sleeping
6544,4e4d1d9573dea1e53a65d525e1506598,,sleeping,,average,,sleeping,,,,,,,,sleeping,sleeping,,sleeping,sleeping,,average,sleeping,,,sleeping,
6545,4e68fb7a909d8e4f0ffa10c5c3ff0412,,sleeping,,,,champions,,,,,champions,,,,,,,,,,,,,sleeping,
6546,4e7188a5d083e536d1d7ef8ec3065724,,sleeping,,sleeping,average,,sleeping,sleeping,sleeping,,sleeping,average,sleeping,sleeping,sleeping,sleeping,sleeping,average,sleeping,sleeping,sleeping,average,,sleeping,sleeping
6547,4e7f84790a533723d42ad84026349b4b,,sleeping,,,average,loyal,sleeping,sleeping,average,,,,,,,,,champions,champions,average,,champions,average,average,
6548,4e8a56677f37964ea3ab247d8eb405cd,,average,,,,,,,,,sleeping,,,,loyal,,sleeping,,,,,,,average,
6549,4e996b92185ac3232e818e3b060abb3a,,sleeping,,,,,sleeping,sleeping,,champions,,,,,,,,,,,,,,,
6550,4eaeef480cacd40747ed5c144c6c0463,,sleeping,,,sleeping,average,sleeping,,sleeping,average,sleeping,average,sleeping,loyal,sleeping,,sleeping,sleeping,champions,,sleeping,,sleeping,sleeping,average
6551,4eb53657ac088cf429457545000f7059,,average,,sleeping,sleeping,,,sleeping,,average,sleeping,average,,sleeping,sleeping,,sleeping,,average,,average,sleeping,,sleeping,average
6552,4ec029b2efb7345352883f9496f6b427,,sleeping,,,,,,,,,,,,,,,,,,sleeping,,,,,
6553,4ec73f8920265cbd58f230c4392afaf2,,champions,,,,,,,,,,,,sleeping,,sleeping,,,,,,,,sleeping,
6554,4ee3e445b78b5373a131a2139834cd56,,sleeping,,,,,sleeping,,,sleeping,,,,,,,,,,,,average,sleeping,,
6555,4eed7b2e3a296735ac4b9ae2fcd69c28,,sleeping,,champions,,,sleeping,sleeping,sleeping,sleeping,loyal,champions,sleeping,sleeping,,sleeping,average,sleeping,,,sleeping,sleeping,,average,average
6556,4ef4269c0480796894a9f7a918148690,,sleeping,,sleeping,,,,,,,,,,sleeping,,,,,,,,,sleeping,,
6557,4ef9f324f23c1b2ce6aeaee1d79fa589,,sleeping,,sleeping,,,sleeping,,,,sleeping,,average,sleeping,sleeping,,,champions,,sleeping,,sleeping,,,
6558,4efc4db24b7e45f6d26c6208c608fd72,,sleeping,loyal,,,,,average,,,,sleeping,,,,,,,,,,loyal,,,sleeping
6559,4f0089da637eee8a4aeca44bcab88abf,,sleeping,,,,,,,,sleeping,,,,,,,,,,,,,,,
6560,4f19bff3f5bcc86dc99cdfed518b0a85,,average,loyal,sleeping,sleeping,,sleeping,sleeping,sleeping,,sleeping,sleeping,average,average,average,sleeping,,sleeping,sleeping,sleeping,average,,average,average,sleeping
6561,4f3814b5a5da003ad757a98749cf35fc,,average,,,,,,,,,,,,,,,,,,,,,,,
6562,4f484e4ee44bc854badda12ccfecb58c,,sleeping,,,sleeping,,,,,,,,,,,,,,,,,,,,
6563,4f52ec120a11234f14efbe453d4c4258,,sleeping,,,,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,,sleeping,,,sleeping,,sleeping,,,sleeping,,,
6564,4f5336a763e943998c09aad01c03565a,,average,,,,average,,average,,average,,,sleeping,sleeping,sleeping,average,,,,,,,sleeping,average,sleeping
6565,4f61c2b899b79541a3fee9b260376f15,,sleeping,sleeping,,sleeping,,sleeping,,,,,,,,,,average,average,average,,average,average,sleeping,,sleeping
6566,4f65a19bde6af42ceea43096b7fd291c,,sleeping,,,,,,,,,,,,,,,,,,,,,,,
6567,4f6a0a5bd6f489846350a41bda28dc3a,,sleeping,,,,,sleeping,,average,,sleeping,sleeping,sleeping,,,,,sleeping,sleeping,,,,,average,sleeping
6568,4f88656d30069c0adcc0c4d09ec3332c,,sleeping,,,,,,,sleeping,sleeping,sleeping,,,,,,,,,,,sleeping,,,
6569,4f92b083dad0501a429c5142cf26af1c,,average,sleeping,,,sleeping,,,,sleeping,,,,,,,,,,,,,,,average
6570,4fcee86401bdc5ffdcd6271154681ef1,,sleeping,,,average,sleeping,sleeping,average,champions,average,,,sleeping,sleeping,,sleeping,,sleeping,average,,average,average,,,sleeping
6571,4fda84fcc65fa37b4515190619356bb3,,sleeping,average,loyal,,average,,,,,,,loyal,,,loyal,sleeping,,,,average,,,sleeping,
6572,4fdd6a24b44707236a004be5f3f55e0a,,average,,,,,,,,sleeping,,,,,,,,,,,,,,,
6573,4ff6dd8b32b40492ced2713297462136,,sleeping,,average,,,,,,,,,,,,,,,,,,,,,sleeping
6574,4ffcf1ce43a1a8cf844681cc23580e02,,average,sleeping,sleeping,,,,,,,,,average,,,sleeping,,sleeping,,,,sleeping,sleeping,,
6575,500213b58b7ac00cd5ad56f2a6ac6123,,sleeping,sleeping,,,,,,,,,,average,sleeping,average,loyal,,,,,,,,,
6576,50141e31d6ef1abf95b274a664b09dd9,,sleeping,,,,sleeping,,sleeping,sleeping,,sleeping,sleeping,,,,,sleeping,,sleeping,sleeping,sleeping,sleeping,,,sleeping
6577,50145c2be454c55de32734ee6dc2642a,,sleeping,,sleeping,,,,,,,,,,,,,,,,,,,,,
6578,502582a1404af104959c49327e92ed4a,,sleeping,,,,sleeping,,,,sleeping,,sleeping,,,,,,,sleeping,,,average,average,,sleeping
6579,5038ee57e92e18e1dcc1c852f77ee736,,champions,,average,average,,sleeping,,champions,champions,sleeping,,loyal,,,loyal,sleeping,sleeping,sleeping,,loyal,,,loyal,sleeping
6580,50529d73ec94f562865e324d8f6ac980,,sleeping,,,,,,,,,,sleeping,,champions,,,,,,,,,,,
6581,506021da80bbe60439adf5b027ae2379,,average,,,,sleeping,average,,,,,,sleeping,sleeping,sleeping,,,,,sleeping,,average,,sleeping,
6582,506b0c5365e15d6c485a74b5b368c063,,sleeping,,,sleeping,,,average,,,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,average,,sleeping,sleeping,sleeping
6583,506b1e0af2ed950f119ee44164f845b1,,sleeping,,,,,,,,,,,,,sleeping,,,,,,,,,,
