,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10
0,000b598bb8fa552507ee02a4d4096682,average,average,sleeping,sleeping,,sleeping,average,sleeping,sleeping,average,sleeping
1,000f0fb0885f4f2a0366cfdab3bce390,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,,sleeping,sleeping,
2,00125fe3b05ba65e08e6727837059786,sleeping,,,average,most frequent,,most frequent,sleeping,most frequent,sleeping,average
3,0025266d85302d590f78356fc756cb33,sleeping,,sleeping,sleeping,,,,,sleeping,,sleeping
4,00394c180574d1719172676517e087ea,average,average,average,average,sleeping,,average,sleeping,most frequent,big spenders,average
5,003aa9d9fc68df348bb36f4183fd25db,sleeping,sleeping,average,sleeping,sleeping,,,,sleeping,,
6,003bdf063fd140c2f4b0270ee72e908a,average,big spenders,,big spenders,big spenders,,,,,sleeping,
7,003e1b039a24bf1a59739603a7285c24,average,,,sleeping,sleeping,sleeping,,,,,
8,003fd0982c547375c04e9075ade25ea9,average,sleeping,average,average,average,average,average,,average,,sleeping
9,0049ec94684ed5a338738e3c8072c0ec,average,average,average,average,average,sleeping,most frequent,sleeping,big spenders,sleeping,
10,00519e10e482f70d94d2395f3459b952,average,sleeping,,sleeping,sleeping,average,sleeping,,average,sleeping,average
11,005740df41b6f960037de9bd45f184c6,sleeping,sleeping,,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping
12,0059129770743d2bce45e555283c06b8,sleeping,,,,,sleeping,sleeping,sleeping,average,,
13,005aed5784c2930d012762fa1e4c5733,sleeping,sleeping,,,,,,,,,
14,005d8c4b703d1ec3e467a55fb5093e4a,average,average,most frequent,most frequent,average,most frequent,average,average,big spenders,most frequent,average
15,0062590ec5cca5fc92d2a4254bc4feaa,average,sleeping,sleeping,sleeping,,,,,average,average,sleeping
16,0064cf2a5f8e8921a36dfd26eabd926b,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,,,
17,006f9c768d5710605f468c3efb37f7c1,sleeping,sleeping,sleeping,average,average,average,,sleeping,sleeping,sleeping,
18,0076d5ce0d002162b725217d9c950c5d,sleeping,average,sleeping,,,sleeping,,,,,
19,0080367d1572f54e17444ce2eb8263e1,sleeping,,average,,,average,,sleeping,,,
20,0080de77607ec3a65e18f4bd5bf9c55e,average,average,most frequent,most frequent,most frequent,sleeping,most frequent,sleeping,sleeping,sleeping,average
21,0083be753bc21ab5bd067f2b5942b041,sleeping,average,,,,,,,,,
22,00875669f6f0d2aaaa75a1b3f324618b,sleeping,sleeping,sleeping,,,,,,,,
23,0088b20c059d6f920c8398945a8bde59,average,sleeping,,average,sleeping,,,,,,
24,008f114260f64a877e1481facda037e0,sleeping,average,big spenders,sleeping,,,,,,,
25,0093a09fefb6266a774a37cf024d3d6c,sleeping,,,,,average,,,,,
26,0095bfd9c3ea5f509a40b06fdd7217ae,average,sleeping,average,,,,,,,,sleeping
27,009ab8148630220ae3a26dd86b89a2ca,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,most frequent,sleeping,sleeping,sleeping,
28,009d8d95689557f60edf09dc67e5b490,sleeping,,sleeping,,,sleeping,sleeping,sleeping,sleeping,,
29,00a5da0a21e5006a438aa6949794ab81,sleeping,,sleeping,,,,average,,sleeping,sleeping,
30,00aa6208fc2051cac6b8c9308bdb878a,sleeping,,,,,,,average,,,sleeping
31,00aad79d2ae4375af93b640d24bedbca,sleeping,,,,,,sleeping,,average,,average
32,00ad0f13156684a0b18a15a7eafede66,average,sleeping,average,sleeping,,,,most frequent,sleeping,sleeping,sleeping
33,00c0021b07265d1c658e6675b6031f5d,average,average,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,average,sleeping
34,00ca4517f41ebc5cf1fe5b7f5b2c742a,sleeping,sleeping,,sleeping,,,average,,,sleeping,
35,00cb2d287c9055eb5766c21f144bd681,sleeping,sleeping,sleeping,sleeping,,,sleeping,sleeping,sleeping,,sleeping
36,00cc6aaf43cee7d13b1f7ac75f19b9fd,average,,sleeping,,,,sleeping,sleeping,,,
37,00d4a9c6c0ef5248da37156c862acede,average,,,,,,,,,,
38,00d801728caf81f101f42d223cc5a4bf,sleeping,,,average,average,sleeping,sleeping,sleeping,sleeping,,sleeping
39,00dfd1dab4ff6ae0c21da1a85c361e80,sleeping,,,sleeping,,sleeping,,,,,average
40,00e1a6189f5b9ddde8041f450b0d8483,sleeping,,,sleeping,average,sleeping,,,sleeping,,
41,00e4edcb55575fb8d4074650754854ce,average,sleeping,sleeping,average,sleeping,average,sleeping,sleeping,,,
42,00e6f14db2ad47ffa1084f27dddd1af6,average,average,sleeping,most frequent,sleeping,sleeping,,,sleeping,,sleeping
43,00e7469cbfd286267003d12e136821de,average,average,sleeping,average,average,average,average,most frequent,,most frequent,average
44,00eed474c14f9b22aec058bc39e5c6f3,average,sleeping,sleeping,average,sleeping,average,sleeping,sleeping,average,average,average
45,00f8817b8a9e47c148f2c097f92df1c3,average,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,average,average,sleeping
46,00fbc22b589ec35ccdfd431672ccf7da,average,,,,,,,,,,
47,00ff79b174aeedd629f99c23fc13dc5d,sleeping,,sleeping,,,,average,,average,,
48,0101a525b25400bc972e06655d65fc0d,average,sleeping,sleeping,most frequent,most frequent,sleeping,average,,,sleeping,
49,010222f02a056a054c9ee6be06b2154f,sleeping,sleeping,average,sleeping,sleeping,,,sleeping,sleeping,,
50,01052baba6a7e56c965a13198964fa7c,average,sleeping,,sleeping,sleeping,sleeping,sleeping,,,,average
51,010bfb6072995d7dafdc5e814aeab1d0,sleeping,sleeping,sleeping,sleeping,,,,,,sleeping,
52,010d23a3f8e4071dfe829d9684d40b6e,average,most frequent,average,sleeping,,average,,,,average,
53,0110371e62e5060f62e80adb61f2847b,sleeping,sleeping,big spenders,sleeping,sleeping,,average,average,,sleeping,sleeping
54,01190776bec41cdf11d12c0517c40f91,average,average,average,most frequent,most frequent,,big spenders,,sleeping,,
55,011985e773ed28af623a306581150b9c,average,sleeping,average,average,average,average,sleeping,most frequent,sleeping,average,sleeping
56,011ab0219b8e39a243fc3fdf40aa2623,sleeping,sleeping,sleeping,average,sleeping,sleeping,,most frequent,,sleeping,
57,0123b6aea8ff4d0d9eace3cb04809d01,average,,,,,,sleeping,,sleeping,,
58,0126698bf0852a3c3912153008ad3284,sleeping,average,average,,,,,,sleeping,most frequent,sleeping
59,012b682b4ead97e70fa4997834fd11bf,average,average,average,sleeping,,,,sleeping,sleeping,sleeping,sleeping
60,012d4ac655574bf4a121a29080e04b9d,sleeping,sleeping,sleeping,,,sleeping,sleeping,sleeping,most frequent,,sleeping
61,0135dd12f71f1cdfeaedbcb0ba97a940,average,sleeping,,average,most frequent,,sleeping,,,,sleeping
62,013cb4ac6e134e39f9f5794750677b73,average,sleeping,average,most frequent,sleeping,,,,sleeping,average,
63,0141c75b42a2cb1d72742ae8eae6945c,sleeping,sleeping,,,,,sleeping,,,,
64,0148cd60d16150c24baf8da5c05d95eb,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,average,,sleeping
65,014ae63ca75a85be364c4b9b3db0ca74,average,average,sleeping,average,sleeping,sleeping,most frequent,sleeping,sleeping,average,
66,014b6ca913e81a61c09a0f420258025f,sleeping,,,sleeping,,,,,,,
67,014ebfe80db23a18e451e58bca0c5b32,sleeping,sleeping,sleeping,average,average,average,,most frequent,most frequent,most frequent,sleeping
68,014fa265f375c4aff5d779757c918ed8,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,
69,0155cd3c31a79022e444086432a21ac7,average,sleeping,sleeping,average,average,,sleeping,big spenders,big spenders,,
70,01573ddf1fe1a45983533a2d697306e6,average,big spenders,average,big spenders,,big spenders,,,big spenders,,big spenders
71,0163b01c3c7b7aee4d4d0aea056d5d0b,sleeping,,,,,,sleeping,,sleeping,,
72,01646d09a26f6c84c8bbce5c5f334423,most frequent,,average,sleeping,,,sleeping,,,,
73,0165a78a416355d163b973798251d8a4,sleeping,,,,,,sleeping,average,,,
74,017269033cb5d7b45c979452e765c1f1,average,,,,,,,sleeping,,,
75,0172f7e12794ed0282e316022f834fd2,average,,,sleeping,sleeping,sleeping,average,average,,,sleeping
76,01789354a9205ac0e120df806b507ec8,sleeping,average,average,most frequent,average,average,sleeping,average,sleeping,,
77,017a8d16ad048f04fcc1d83f40d7015f,average,sleeping,sleeping,sleeping,sleeping,,sleeping,,sleeping,,
78,017b9f27abbb966883fae02c4473f06a,sleeping,average,,sleeping,sleeping,sleeping,,,big spenders,,
79,0190d53671419bf305c4d8b6b231acfd,sleeping,,,,,sleeping,,average,sleeping,sleeping,sleeping
80,019360c847d05da335984e50a57f62fa,sleeping,,,,average,,,,,,
81,01952307c2407aea9fa2975f4f688654,sleeping,,average,sleeping,sleeping,average,,,,,
82,01a55107949c74db693a9e2c6c41510a,sleeping,sleeping,,sleeping,,,sleeping,,,,
83,01a769d4d03be6e5c822979f84993338,sleeping,,,sleeping,sleeping,,,,,sleeping,
84,01a8610dd1478cb1ca4b4e30c7cd2bc1,average,,sleeping,sleeping,sleeping,sleeping,average,sleeping,,,sleeping
85,01a8a7b3d696fc1e082a0088ab8892fa,most frequent,most frequent,most frequent,average,average,average,sleeping,average,average,sleeping,sleeping
86,01a92730f6583058b297cc7cb813c430,average,sleeping,average,sleeping,sleeping,,,,sleeping,,
87,01a96980ac4f5fb155c50bf30271a4bc,sleeping,sleeping,sleeping,sleeping,sleeping,,,,,,
88,01ac538ca395e835bd6fdd800ff5b962,sleeping,sleeping,,average,sleeping,,,,,,
89,01b579f782d84106c716e01cabbbb8bb,average,,,,,,,,,,
90,01b5ff8d2e41167fe612fc33bc67d119,average,average,,sleeping,sleeping,average,sleeping,sleeping,most frequent,,sleeping
91,01b69012e7f17cd91be43d8fdae9df66,sleeping,average,most frequent,most frequent,average,,,,most frequent,sleeping,
92,01bad65061a6b011424414f3b29791f8,sleeping,sleeping,,sleeping,sleeping,,sleeping,,sleeping,average,
93,01c085f76411fbca33b474798a2dbfe7,sleeping,,,sleeping,sleeping,sleeping,sleeping,sleeping,average,,sleeping
94,01c09d01f09e016f2595148376f35d04,average,big spenders,sleeping,sleeping,average,average,most frequent,,,,average
95,01c90c48765afe078f9c1f510ad18e7f,sleeping,average,average,sleeping,,average,,,,,sleeping
96,01cd0fc7d1bf8d8137572a4600616ae6,sleeping,,sleeping,sleeping,,,,sleeping,,,sleeping
97,01d2ab4eefcee9d7a9bb3cbb4fc517d3,sleeping,sleeping,sleeping,most frequent,most frequent,big spenders,,,most frequent,average,average
98,01d334fbc6f04b8a9fc73965add4786c,average,sleeping,,average,,,,,,,
99,01dcce57dbc17da93aeaecdd3f25702b,sleeping,big spenders,big spenders,big spenders,average,average,big spenders,average,average,sleeping,most frequent
100,01dcd7c1da02192ba4bacd3950e80e41,average,average,average,most frequent,average,sleeping,sleeping,average,average,sleeping,average
101,01de443e3c33df9d44a1326ccd07f996,sleeping,sleeping,average,average,sleeping,,,,,sleeping,
102,01e00c9dff1fbcf65b630f9b7ea2631e,average,sleeping,sleeping,most frequent,average,average,average,average,sleeping,average,sleeping
103,01f9665f14096ceae0cceb8595d194ef,sleeping,sleeping,average,,,,,,,,
104,0200b979ed19bfa86d5c31b77a7a28b0,sleeping,average,sleeping,sleeping,sleeping,,sleeping,sleeping,,most frequent,sleeping
105,0206c03d225fc9ded09b5514d32ecfa3,sleeping,average,sleeping,sleeping,sleeping,sleeping,,most frequent,sleeping,,average
106,020867055fe82567fdb55d83f2df0396,sleeping,average,most frequent,average,average,sleeping,average,sleeping,sleeping,average,sleeping
107,020ba4bfc3ea5503014fcb9ac71381e9,average,,sleeping,,,,sleeping,,,,
108,020c24612987516347ae4260223dd37a,average,sleeping,sleeping,sleeping,,sleeping,average,average,average,most frequent,
109,020cb267efc9f9241e864a5f5cf543a1,sleeping,,sleeping,sleeping,,average,average,most frequent,most frequent,average,sleeping
110,020ed5ebfb90736a161be5b87b3dba18,average,sleeping,sleeping,average,sleeping,sleeping,,average,,,sleeping
111,0219ecc2f371a108202c27bac8db9273,sleeping,,sleeping,,,,sleeping,,sleeping,,
112,021aeff4e69c8adda4dc9fd1c3d87224,sleeping,,,sleeping,,,,,,,
113,021bc8377fec705bb7a2c94ce51f7be1,sleeping,,average,,,,,,,,
114,0223d0c02da8b9139e221af0be109357,average,sleeping,big spenders,big spenders,average,most frequent,big spenders,average,sleeping,average,average
115,0242b5dc8863bc96b0f2c3fcf29560c1,average,sleeping,,sleeping,sleeping,,sleeping,sleeping,,,sleeping
116,02432ecf70d558ef79fceeb2dce7ab69,sleeping,,sleeping,sleeping,sleeping,sleeping,,,sleeping,sleeping,sleeping
117,025035ff88b9b65005cc7c01a48474ff,average,sleeping,average,sleeping,,most frequent,big spenders,average,average,average,big spenders
118,0257801aaf0e465b24bcdef3d794dd8d,most frequent,average,sleeping,average,average,,average,average,sleeping,average,sleeping
119,0258b29516774c968a1df059e830dc80,sleeping,sleeping,sleeping,,,,,sleeping,most frequent,average,
120,025938d08e182e9ad5bea2f423453852,average,,,,,,average,average,,,sleeping
121,025bfdf5ae32b549b814693ea6df2819,average,sleeping,,sleeping,sleeping,,sleeping,,,sleeping,
122,02611b14fb39d00d546737164ce32697,most frequent,,,,,,,,,,
123,02624f30b2bfd8f4a73f84b6972d4ecd,average,sleeping,sleeping,most frequent,average,average,most frequent,sleeping,average,,
124,02649f9811cd5ef8309b76647a407714,sleeping,sleeping,sleeping,most frequent,most frequent,sleeping,sleeping,,,,sleeping
125,0265ee77596f5389ce8b0fcd91ac9818,sleeping,sleeping,big spenders,big spenders,big spenders,big spenders,,average,,,
126,02679a8c31308a0c794722c558b5b61a,sleeping,big spenders,average,average,average,sleeping,,,sleeping,sleeping,average
127,026bf97a01900966ef71d8684e8dedb3,average,,average,average,sleeping,average,average,average,average,average,sleeping
128,026e4f83accb9fdc13d1bca503a9ff04,sleeping,sleeping,sleeping,,,,,,,,sleeping
129,026faf79e90543991ec12b9012509a12,sleeping,,sleeping,sleeping,sleeping,average,average,average,average,big spenders,sleeping
130,0274104482ba920e534053838525ae10,average,sleeping,average,,,sleeping,sleeping,,average,average,average
131,0278ec6fa59b09f0f0f36643a28e83c4,sleeping,,sleeping,sleeping,sleeping,,,sleeping,sleeping,,
132,027cc3bacd8cf2a505453d46f235f1d7,average,average,big spenders,average,average,average,most frequent,sleeping,big spenders,average,sleeping
133,0290e004d7f334291c71df59c2f49c0f,sleeping,average,average,,,sleeping,,,,,
134,029db71d2f86a3560915e146066bec9c,big spenders,,sleeping,sleeping,,,sleeping,sleeping,sleeping,average,average
135,02ab5abe50d3226544a92518da0b4e5c,sleeping,,,,,,,,,sleeping,sleeping
136,02accb14c753bf7854abad2ad821580b,most frequent,average,average,most frequent,most frequent,most frequent,most frequent,,,sleeping,
137,02b18edb42bf74aad5b0ae5fc8be3e35,sleeping,sleeping,,sleeping,,,sleeping,,average,average,average
138,02b1e3a536704024490b00a823a6470d,sleeping,sleeping,,sleeping,sleeping,,most frequent,,sleeping,,
139,02b322b60fcd8b3c13ae39b60d904379,sleeping,sleeping,sleeping,average,average,,sleeping,sleeping,,,sleeping
140,02bc92465a039120780cfd1bf4807aaa,sleeping,,,,,,sleeping,,,,
141,02c017695eeb8be603a1153af96c2ec9,average,,average,most frequent,most frequent,sleeping,sleeping,sleeping,sleeping,average,most frequent
142,02cd3f2fd1333118f343e141d016931a,average,average,,,,,average,,sleeping,average,
143,02cf0e7680da5ed73946ecb8bbe59dd9,big spenders,average,big spenders,sleeping,sleeping,,most frequent,most frequent,,average,big spenders
144,02d59ffe065c2f1b25ed63623c0d03d5,average,average,sleeping,average,,most frequent,sleeping,sleeping,sleeping,sleeping,
145,02d70f3ea50b952cd1d79efcd32f6ce6,big spenders,big spenders,,average,sleeping,,,big spenders,sleeping,,sleeping
146,02d9155157c92c467f25abfaef97d1dd,most frequent,most frequent,most frequent,average,sleeping,,average,,,average,
147,02db68c3ed607b9119aa939f8539765b,sleeping,sleeping,,sleeping,sleeping,,,,,,sleeping
148,02dea560ab6a6bda6fc1c2a9fde3e62c,sleeping,,,,,,,,sleeping,average,sleeping
149,02e62b440f2ce2402d6f0139a87beda8,average,,sleeping,most frequent,average,sleeping,sleeping,sleeping,most frequent,,sleeping
150,02f091d7ddc5b7aacfed1afd4d60b4c0,sleeping,average,sleeping,sleeping,average,sleeping,,,,,
151,02f956e3f217538356888a4abc925c37,sleeping,average,,sleeping,sleeping,,,,,,
152,0307bae5e309b6fdf384779b6216d3c2,sleeping,,,sleeping,sleeping,,,,,average,
153,031419657fbeb511d3fb17fbc95b9c27,sleeping,sleeping,sleeping,sleeping,,sleeping,,sleeping,sleeping,,sleeping
154,03156e6d7a0dfcb795e74d704298252e,sleeping,,,,,,,,sleeping,sleeping,sleeping
155,0317fddbdc1041c5edba4e2ff5c105d2,sleeping,average,average,sleeping,sleeping,sleeping,sleeping,,,sleeping,sleeping
156,031dbd1798559e4946e16a2191a39b4c,sleeping,,sleeping,,,,,,,sleeping,
157,03222d5df2cdaf54b8d06e8ea02f5ecc,average,sleeping,most frequent,average,sleeping,most frequent,,sleeping,sleeping,sleeping,most frequent
158,03296ddc7c40ad63e9654a3f53b5b87e,sleeping,,sleeping,,,,,,sleeping,,
159,032d809d274ff0445e30c436b0641afd,sleeping,,,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,
160,032fbf1576cde0cf574770e27591af38,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,average,sleeping,average,
161,0341c894033ee99e8fce2d538c5aa3e2,sleeping,,sleeping,sleeping,,,,,sleeping,sleeping,
162,034667c43a19d2f007fc0cefbf9f4803,most frequent,average,sleeping,average,sleeping,sleeping,sleeping,sleeping,,,sleeping
163,034a60bb26ba857afb250737623ed6cd,average,sleeping,average,sleeping,,,,,,,
164,034c641716792b125e9078db58f86519,average,most frequent,sleeping,,,,,,,,
165,0354a8d2738364f0ba692a44d26daedd,sleeping,,sleeping,sleeping,,sleeping,,,,sleeping,
166,035ad6e0084d1f23086a2cbe78dcc196,average,sleeping,sleeping,sleeping,,average,average,average,average,average,average
167,03652f76056071aff4fffe7d97c3f6e6,average,sleeping,sleeping,sleeping,sleeping,,sleeping,,big spenders,sleeping,sleeping
168,03662c4106a13c41456d2cf006c71b68,sleeping,sleeping,sleeping,,,sleeping,,,average,,
169,0366a2865982d7f281b23ff9e5029426,sleeping,,,sleeping,,,,,,sleeping,average
170,0368775f6ec388487ddd099dffb7cddc,sleeping,sleeping,sleeping,,,,sleeping,sleeping,,,
171,036dd35740306f035981ac7edebd14c8,sleeping,average,sleeping,,,,,,,,
172,036ff3d0b3db02f8b6fcf497e2d6d063,average,sleeping,average,big spenders,big spenders,average,sleeping,sleeping,average,sleeping,big spenders
173,0372c5bbb681ae54548b4c0e4ac118b1,average,sleeping,,,,average,,,big spenders,,
174,03748a65dd16be9fe326f009f763688d,sleeping,sleeping,average,sleeping,sleeping,,,average,sleeping,,sleeping
175,0377a2056cb9b0dac97634642c655f0e,average,,sleeping,sleeping,sleeping,,,,,,
176,037a7254ddc1a857dec2e1954d8ccf36,sleeping,,,sleeping,,,,,,,
177,0394d6683d230c891733682645f31519,sleeping,sleeping,average,sleeping,,,sleeping,,sleeping,sleeping,sleeping
178,039830c3f9816754b1104e8a9757efbb,sleeping,average,,average,sleeping,,,sleeping,sleeping,average,sleeping
179,039ca3878f3f925cc1af52c1c9cccdd5,sleeping,,sleeping,,,,sleeping,sleeping,,average,
180,039fcb72a70c3baafffcfa9d321b4442,sleeping,sleeping,average,sleeping,sleeping,sleeping,,,,,
181,03ab319ff3a3f5ff1b53e370baf0d0ea,sleeping,big spenders,,,,,,,,,
182,03afc2de879dedfed99bde0a715ba027,sleeping,average,sleeping,average,average,sleeping,,,,,
183,03b225ea30d311ae3cbdd0c90fb13b33,average,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,average,big spenders,sleeping
184,03bde5ac9b02b75ddfce22c4eec7671f,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,
185,03c0a0bcb8ad9e6cd1a5fa7a5c911cef,sleeping,,sleeping,sleeping,,,,,,sleeping,average
186,03c1927f544ba357b259e4d5f69ebee9,sleeping,sleeping,sleeping,average,average,sleeping,sleeping,sleeping,average,,
187,03c2ab2137f6e21c26c503a8b63b3aca,average,,,,,,,,,,
188,03c52e36e15da916c294c26dd60de816,sleeping,sleeping,average,average,sleeping,,most frequent,sleeping,,,sleeping
189,03c5fef5219b3636d6f1f0c9322db9f1,sleeping,sleeping,,,,,,,sleeping,,
190,03c6fe7ee592db41a00e57b459d2fb7a,sleeping,average,sleeping,most frequent,average,average,sleeping,big spenders,sleeping,average,average
191,03cd0498835ddf22cc1da92b2dc91625,sleeping,,,sleeping,sleeping,,sleeping,,,,sleeping
192,03cd62513d14e9249742a2547845a7b2,most frequent,most frequent,most frequent,average,sleeping,most frequent,average,sleeping,,,sleeping
193,03ce1d1e7b40f3d76b90b6fb94e16864,average,sleeping,sleeping,average,sleeping,sleeping,average,average,sleeping,sleeping,average
194,03daec38fc0dc01b74d441b62ae4e427,sleeping,sleeping,average,average,average,average,average,average,average,average,
195,03dca6fdf620f651be49bd0320bc6ae4,sleeping,,average,average,sleeping,average,,average,,average,big spenders
196,03eae09596539b6a98f6887cf151633c,sleeping,,,sleeping,,,,,,,
197,03eef42fd4ac2e8b41ed8cee943524fc,sleeping,average,,average,sleeping,average,average,big spenders,average,average,average
198,03ff00ad063375e6c1e73837f32a88fe,sleeping,average,,,,,,,sleeping,average,
199,0405f6a0491824cc504978cbec333368,sleeping,sleeping,average,average,sleeping,,,,,,
200,040e5b93a1145b54597b26ce200a475b,average,,sleeping,sleeping,sleeping,average,sleeping,sleeping,sleeping,,sleeping
201,041852b785b1c82150cb4621281df182,average,average,sleeping,sleeping,,sleeping,,sleeping,sleeping,sleeping,average
202,04261ad88ceea09c4361b8f98f6402fd,sleeping,,,,,,,,,,
203,043028817219a7b3544e168b290ae1c8,average,sleeping,sleeping,most frequent,sleeping,,sleeping,sleeping,sleeping,average,sleeping
204,0431c9d8b4278728c0c5240ff986fed6,sleeping,average,sleeping,average,,average,most frequent,average,average,average,
205,043511072bde97c1682dac30b3e47835,average,big spenders,big spenders,big spenders,big spenders,big spenders,average,most frequent,average,big spenders,
206,04387a5a888ccfbaaf9ae03b22b3faa2,average,,,,,,,,,,sleeping
207,043a642680916955a983f815d867cce3,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,average,,average,average,average
208,043c1aedda9327407ca20f3784a60d4c,sleeping,average,average,average,average,sleeping,sleeping,,,sleeping,average
209,043ca35bf9b93db4852f20dac9233aca,sleeping,,,,,,big spenders,sleeping,sleeping,sleeping,
210,0447128ff6e40f02c411186a03e92959,sleeping,,,,,sleeping,,,sleeping,sleeping,
211,044728eab902b55f6eacc521147904de,sleeping,,,sleeping,sleeping,,,sleeping,,,
212,044c51e055e028efa86c84d8d3e61d3a,sleeping,sleeping,sleeping,average,,,sleeping,,sleeping,sleeping,
213,044e353208774d76fb1b8556bef20f45,sleeping,,sleeping,,,,,,,,sleeping
214,0456775cdff3c98aa5dd9feab3e57e6a,sleeping,,,sleeping,sleeping,,,,,,
215,04569df2d9966e0b0906e7f24faaa402,average,sleeping,,sleeping,sleeping,,,,,sleeping,
216,0456d9be0a615539dce68413078b199d,sleeping,most frequent,sleeping,average,average,most frequent,sleeping,sleeping,,,
217,045ac39b8a32fa67fe5152b47b2d6d24,average,big spenders,average,average,most frequent,sleeping,,,big spenders,,average
218,0469bd36b6726398f0577b8689cdc655,sleeping,,,sleeping,,,,,,,
219,046e70fca72a2a98a3368265b9498f83,average,,,average,average,most frequent,sleeping,sleeping,most frequent,average,
220,04783b95c1fbf3feff776f457ea7ffb7,sleeping,average,sleeping,big spenders,average,average,sleeping,sleeping,average,big spenders,average
221,047fdcc0d99b156bb7abc254bca8b469,sleeping,sleeping,,,,,,sleeping,sleeping,,sleeping
222,0484bced3c4bcfefa0fa90ae2eeea990,average,sleeping,average,average,sleeping,,most frequent,sleeping,sleeping,sleeping,sleeping
223,0485e16918ec2fd293cce196ae7946cc,sleeping,average,sleeping,sleeping,sleeping,average,average,sleeping,average,sleeping,sleeping
224,0487a04ff331d57f982b61d28db042b0,sleeping,sleeping,,,,,sleeping,,,,sleeping
225,048f90b895b19b3fde071b82f814edde,average,average,average,sleeping,sleeping,most frequent,sleeping,,average,most frequent,sleeping
226,049f0b75f8680610b2d2c9954d6be5ed,sleeping,,average,sleeping,average,sleeping,,sleeping,average,,sleeping
227,04a48b35681b14ff21a8210f8cb4e3f4,sleeping,big spenders,sleeping,average,average,sleeping,,average,average,average,
228,04b8d704a929191e9d2f84e6e49d1700,most frequent,sleeping,average,most frequent,most frequent,sleeping,sleeping,average,most frequent,average,
229,04be9f3429b10d1102794a914442afe2,sleeping,average,,sleeping,sleeping,,sleeping,,,sleeping,sleeping
230,04cd1a837e3a01cb288c494443cfed5e,sleeping,,sleeping,,,,,,,,sleeping
231,04ce0fc5511af18975aa1898676a249d,sleeping,sleeping,big spenders,average,average,,average,sleeping,average,big spenders,average
232,04ce8c2c4e6e3d0dfc9eb8960ee0fad1,big spenders,sleeping,sleeping,big spenders,,average,,sleeping,sleeping,sleeping,big spenders
233,04d9bb33fc5a76da328f7fde73ddde54,average,big spenders,sleeping,,,,,,,,
234,04dad8582d7d84de6f315303a5e9fb6d,big spenders,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,average,average,
235,04e17e18e130822fce3da285b61bf44a,average,sleeping,,,,,,,,,
236,04e41184eb58a18a82fd095561b025d5,average,average,most frequent,most frequent,most frequent,most frequent,average,,,sleeping,
237,04e5bd9445cbe88315d3dda2f0ce36cf,sleeping,sleeping,sleeping,sleeping,,,,sleeping,sleeping,average,
238,04eb211c262e0acf25ddf03db96f6481,sleeping,,average,sleeping,sleeping,sleeping,sleeping,sleeping,,,
239,04f3e43749cb5690a275f9859c0d1f2b,average,average,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping
240,04f47583d51019a257d6054d517923a1,average,average,average,most frequent,average,average,average,sleeping,average,sleeping,
241,04f5ec535d69ab0547a068aa4c4ad10b,average,,sleeping,sleeping,sleeping,sleeping,most frequent,sleeping,,sleeping,sleeping
242,04f6e28204b65444ef73b9d0fb337862,average,average,average,most frequent,most frequent,,average,,average,sleeping,sleeping
243,05075d51abdffda3a44fb0d09d4835d3,average,sleeping,sleeping,average,average,sleeping,,average,average,sleeping,average
244,05076644a49b1ab9a8115bdf88363b0c,average,sleeping,,average,,,sleeping,sleeping,most frequent,sleeping,sleeping
245,050f44ed5a64a68629832342c9f5c284,sleeping,sleeping,sleeping,average,sleeping,average,average,sleeping,sleeping,,sleeping
246,050f5fc79e2f89f4e8cf502453c543a7,sleeping,sleeping,,sleeping,sleeping,,sleeping,,,sleeping,sleeping
247,0510950160c73f2cc7411065740f8cac,average,sleeping,average,average,sleeping,sleeping,,,average,average,sleeping
248,05130831e5fb3ab8f5a352df3195656f,sleeping,,,average,sleeping,average,,,,,
249,05188fe3d0b86e0b21f2989e1c550a0b,sleeping,sleeping,,,,,,,,,
250,0521208a00b84bdbea091287257d3fcf,sleeping,,,,,average,sleeping,,,,
251,0523ce356641f2b5bfcb13dc9e12a1d2,sleeping,big spenders,sleeping,,,,,,,,
252,0523f49ec84d448fc518c11a86ffc4c5,average,average,sleeping,average,average,,sleeping,average,,,sleeping
253,052d445164d1c95e1adf7cc739d64cf0,sleeping,,average,sleeping,,,,sleeping,,,most frequent
