,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11
15911,4beb3dfcd58bb493703759a5ab565407,,sleeping,,sleeping,,,,,,,,
15912,4c0ab34c907b99863df1e639f7aeffc6,,sleeping,,sleeping,,,,sleeping,,sleeping,sleeping,most frequent
15913,4c1f255ad4805409a7d17d9681af066e,,sleeping,,,,sleeping,,,,sleeping,better sleeping,better sleeping
15914,4c227aacdd42546e9bd8499718b0190a,,sleeping,sleeping,sleeping,,,,,,,sleeping,
15915,4c2cf9c5d61c5921faea862a45082f12,,sleeping,better sleeping,better sleeping,sleeping,,better sleeping,,better sleeping,sleeping,,most frequent
15916,4c4d3135f4005b9ce2a3cf0e7b125fe3,,sleeping,sleeping,big spenders,big spenders,,,sleeping,sleeping,,,most frequent
15917,4c58cb3f57317e036b5ac057ceb2afcc,,big spenders,,big spenders,,sleeping,,big spenders,,,,most frequent
15918,4c5d440e037639c4d0bb9153f96f43f4,,sleeping,sleeping,better sleeping,sleeping,better sleeping,sleeping,sleeping,most frequent,sleeping,sleeping,
15919,4c7001d24c26ddb1533d2048e7275afb,,sleeping,,sleeping,sleeping,,,,sleeping,,sleeping,
15920,4c798a2ddc46f27c0eb64da4a1cba75d,,sleeping,,sleeping,sleeping,better sleeping,,,sleeping,,sleeping,
15921,4c7b3ba64166b2224ab540c5fb09eace,,sleeping,sleeping,big spenders,better sleeping,sleeping,,better sleeping,better sleeping,better sleeping,better sleeping,better sleeping
15922,4c8214ac5ea35b74fa7a3c48bcb5fdb2,,big spenders,better sleeping,better sleeping,big spenders,sleeping,better sleeping,,big spenders,big spenders,sleeping,better sleeping
15923,4c84e316bab9c41415b26c391a7f9129,,sleeping,most frequent,most frequent,most frequent,sleeping,big spenders,big spenders,big spenders,better sleeping,big spenders,better sleeping
15924,4c85e11bf282d4c2378b09ab129c9899,,sleeping,sleeping,,,,,sleeping,,sleeping,sleeping,better sleeping
15925,4c8ee0c247556873d52367c073774723,,big spenders,big spenders,sleeping,sleeping,big spenders,sleeping,sleeping,sleeping,big spenders,big spenders,most frequent
15926,4ca6d03a5a6b9c59c2256cb1e989f270,,sleeping,sleeping,,,sleeping,,,,,,better sleeping
15927,4cc6c7f6970e70c2aa5d984f4ff105bf,,sleeping,,better sleeping,better sleeping,,,sleeping,better sleeping,sleeping,better sleeping,better sleeping
15928,4ccf7bd24e62acc606f1c556754a62b8,,better sleeping,better sleeping,sleeping,sleeping,sleeping,,big spenders,sleeping,better sleeping,better sleeping,better sleeping
15929,4cdb19aafc92391d54d963cbb4f6e4f8,,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,,,champions
15930,4cf14db59358fdea94318c0abf5b91a2,,sleeping,sleeping,,,,,sleeping,,sleeping,most frequent,most frequent
15931,4d035e705444f477c0e29bdd66a12aec,,big spenders,,big spenders,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,most frequent
15932,4d1940d59de4d2c266058885c07a56c5,,better sleeping,sleeping,sleeping,,,,,sleeping,,sleeping,most frequent
15933,4d1c42a1ee198f0ae00ba4242f15c28d,,better sleeping,sleeping,better sleeping,sleeping,,sleeping,,sleeping,sleeping,better sleeping,most frequent
15934,4d1e4eebe25fa9cc7155ac4ceaccd2e0,,sleeping,sleeping,,,better sleeping,sleeping,better sleeping,,,,most frequent
15935,4d229f9970ba3cef45f15beb4814717e,,sleeping,sleeping,sleeping,,sleeping,,sleeping,,,,
15936,4d2fccdcf48c821065bbec610d5f1b87,,sleeping,,,,sleeping,,,,,,
15937,4d312f60dc3cdbb33a0f79b229116023,,sleeping,sleeping,sleeping,sleeping,,better sleeping,sleeping,sleeping,,sleeping,most frequent
15938,4d5b1d45acbaf83fe38c7d1a634b31ec,,sleeping,,,,,,,sleeping,,,most frequent
15939,4d5b2992a808b1313db47c37b414ef52,,champions,champions,sleeping,,,,,,champions,,
15940,4d60bc214f5846c084ba575f4998a3cb,,sleeping,,,,,,,,,,
15941,4d7571e69a9f0fb252255b201445db66,,better sleeping,sleeping,sleeping,,sleeping,better sleeping,,sleeping,sleeping,,
15942,4d7e9747d5b50c5ef82f45f070845fbd,,sleeping,sleeping,better sleeping,sleeping,better sleeping,better sleeping,better sleeping,,,sleeping,most frequent
15943,4d807832e65fe90f5e87f4201055dc5e,,sleeping,,,,,,sleeping,sleeping,,,most frequent
15944,4d8620ddf72d6ec69e5c314ce477c99c,,sleeping,sleeping,,,sleeping,better sleeping,sleeping,sleeping,sleeping,,better sleeping
15945,4d9d49600d5217d2b3ba11248b91d284,,sleeping,sleeping,,,,sleeping,,,,,
15946,4dafe68b3dbe1d45f9781fb07b4fdeb8,,sleeping,,sleeping,sleeping,,sleeping,,,sleeping,,most frequent
15947,4db0ae37aaed8388782304372f86fcbe,,sleeping,sleeping,sleeping,,,,sleeping,,sleeping,sleeping,most frequent
15948,4db44bd33342eb18c05f62ebd97a7489,,sleeping,,sleeping,,,,better sleeping,sleeping,,,
15949,4db77e89924f838a58e14b43c3b53882,,sleeping,,,,,,,,,,
15950,4dbea89a554bf53facaf95d0a1a619f6,,sleeping,sleeping,,,,,,,,better sleeping,better sleeping
15951,4de4bfea0e09c5508ec828bea090acff,,sleeping,,sleeping,sleeping,,,sleeping,,,,
