,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11
63,011985e773ed28af623a306581150b9c,average,sleeping,sleeping,average,average,average,sleeping,most frequent,sleeping,sleeping,sleeping,big spenders
64,011ab0219b8e39a243fc3fdf40aa2623,sleeping,sleeping,sleeping,average,sleeping,sleeping,,most frequent,,sleeping,,average
65,01223e751f579865086607837d84ca17,average,average,sleeping,average,sleeping,most frequent,average,most frequent,average,most frequent,average,sleeping
66,0123b6aea8ff4d0d9eace3cb04809d01,average,,,,,,,,,,,
67,0126698bf0852a3c3912153008ad3284,sleeping,average,average,,,,,,sleeping,most frequent,sleeping,big spenders
68,012b682b4ead97e70fa4997834fd11bf,average,average,average,sleeping,,,,,sleeping,sleeping,sleeping,
69,012d4ac655574bf4a121a29080e04b9d,sleeping,average,sleeping,,,sleeping,sleeping,sleeping,most frequent,,sleeping,average
70,0135dd12f71f1cdfeaedbcb0ba97a940,average,sleeping,,average,most frequent,,sleeping,,,,sleeping,average
71,013cb4ac6e134e39f9f5794750677b73,average,sleeping,average,average,sleeping,,,,sleeping,average,,
72,0141c75b42a2cb1d72742ae8eae6945c,sleeping,sleeping,,,,,sleeping,,,,,big spenders
73,0148cd60d16150c24baf8da5c05d95eb,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,average,,sleeping,big spenders
74,014ae63ca75a85be364c4b9b3db0ca74,average,most frequent,sleeping,average,sleeping,sleeping,most frequent,sleeping,sleeping,,,big spenders
75,014b6ca913e81a61c09a0f420258025f,sleeping,,,sleeping,,,,,,,,
76,014c91db6c689bac83f07a8e35bcb6cd,sleeping,,,,sleeping,,,,,,,
77,014ebfe80db23a18e451e58bca0c5b32,sleeping,sleeping,sleeping,average,average,average,,most frequent,most frequent,most frequent,sleeping,average
78,014fa265f375c4aff5d779757c918ed8,sleeping,sleeping,sleeping,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,,big spenders
79,0155cd3c31a79022e444086432a21ac7,average,average,sleeping,average,average,,sleeping,most frequent,big spenders,,,
80,01573ddf1fe1a45983533a2d697306e6,average,big spenders,average,big spenders,,big spenders,,,big spenders,,big spenders,
81,0163b01c3c7b7aee4d4d0aea056d5d0b,sleeping,,,,,,sleeping,,sleeping,,,
82,01646d09a26f6c84c8bbce5c5f334423,most frequent,,sleeping,,,,sleeping,,,,,
83,0165a78a416355d163b973798251d8a4,sleeping,,,,,,sleeping,average,,,,average
84,017269033cb5d7b45c979452e765c1f1,average,,,,,,,sleeping,,,,average
85,0172f7e12794ed0282e316022f834fd2,average,,,sleeping,sleeping,sleeping,sleeping,average,,,sleeping,average
86,01789354a9205ac0e120df806b507ec8,sleeping,average,average,most frequent,average,average,sleeping,average,sleeping,,,average
87,017a8d16ad048f04fcc1d83f40d7015f,average,sleeping,sleeping,sleeping,sleeping,,sleeping,,sleeping,,,
88,017b9f27abbb966883fae02c4473f06a,sleeping,average,,sleeping,sleeping,,,,big spenders,,,
89,017f4f014046a606a76cda392cf152f3,average,most frequent,most frequent,most frequent,most frequent,average,sleeping,most frequent,most frequent,most frequent,most frequent,average
90,018d88dd20da3ba94ff4383ab61eb7ba,most frequent,most frequent,average,most frequent,most frequent,average,average,most frequent,average,most frequent,sleeping,
91,0190d53671419bf305c4d8b6b231acfd,sleeping,,,,,sleeping,,average,,sleeping,sleeping,
92,019360c847d05da335984e50a57f62fa,,,,,average,,,,,,,big spenders
93,01952307c2407aea9fa2975f4f688654,sleeping,,average,sleeping,sleeping,average,,,,,,average
94,01a55107949c74db693a9e2c6c41510a,sleeping,sleeping,,sleeping,,,sleeping,,,,,
95,01a769d4d03be6e5c822979f84993338,sleeping,,,sleeping,sleeping,,,,,sleeping,,big spenders
96,01a8610dd1478cb1ca4b4e30c7cd2bc1,average,,sleeping,sleeping,sleeping,sleeping,average,sleeping,,,sleeping,average
97,01a8a7b3d696fc1e082a0088ab8892fa,most frequent,most frequent,most frequent,average,average,average,sleeping,average,average,sleeping,sleeping,big spenders
98,01a92730f6583058b297cc7cb813c430,average,sleeping,average,sleeping,sleeping,,,,sleeping,,,
99,01a96980ac4f5fb155c50bf30271a4bc,sleeping,sleeping,sleeping,sleeping,sleeping,,,,,,,
100,01ac538ca395e835bd6fdd800ff5b962,sleeping,sleeping,,sleeping,sleeping,,,,,,,
101,01b579f782d84106c716e01cabbbb8bb,average,,,,,,,,,,,
102,01b5ff8d2e41167fe612fc33bc67d119,average,average,,sleeping,sleeping,average,sleeping,sleeping,most frequent,,sleeping,
103,01b69012e7f17cd91be43d8fdae9df66,sleeping,average,average,average,average,,,,most frequent,sleeping,,
104,01bad65061a6b011424414f3b29791f8,sleeping,sleeping,,sleeping,sleeping,,sleeping,,sleeping,average,,average
105,01c085f76411fbca33b474798a2dbfe7,sleeping,,,sleeping,sleeping,sleeping,sleeping,sleeping,average,,sleeping,average
106,01c09d01f09e016f2595148376f35d04,average,big spenders,sleeping,sleeping,average,sleeping,most frequent,,,,average,average
107,01c90c48765afe078f9c1f510ad18e7f,sleeping,average,average,sleeping,,average,,,,,sleeping,average
108,01cd0fc7d1bf8d8137572a4600616ae6,,,sleeping,sleeping,,,,sleeping,,,sleeping,
109,01d2ab4eefcee9d7a9bb3cbb4fc517d3,sleeping,sleeping,sleeping,most frequent,most frequent,,,,most frequent,sleeping,average,
110,01d334fbc6f04b8a9fc73965add4786c,average,sleeping,,average,,,,,,,,average
111,01dcce57dbc17da93aeaecdd3f25702b,sleeping,big spenders,big spenders,big spenders,,average,big spenders,average,average,sleeping,most frequent,most frequent
112,01dcd7c1da02192ba4bacd3950e80e41,average,average,,average,average,sleeping,sleeping,average,average,sleeping,average,big spenders
113,01de443e3c33df9d44a1326ccd07f996,sleeping,sleeping,average,sleeping,sleeping,,,,,sleeping,,average
114,01e00c9dff1fbcf65b630f9b7ea2631e,average,sleeping,sleeping,most frequent,average,average,average,average,sleeping,average,sleeping,average
115,01f9665f14096ceae0cceb8595d194ef,sleeping,sleeping,sleeping,,,,,,,,,
116,0200b979ed19bfa86d5c31b77a7a28b0,sleeping,average,sleeping,sleeping,sleeping,,,sleeping,,most frequent,sleeping,sleeping
117,0206c03d225fc9ded09b5514d32ecfa3,sleeping,,sleeping,sleeping,sleeping,sleeping,,most frequent,sleeping,,average,sleeping
118,020867055fe82567fdb55d83f2df0396,sleeping,average,average,average,sleeping,sleeping,average,sleeping,sleeping,average,sleeping,big spenders
119,020ba4bfc3ea5503014fcb9ac71381e9,average,,sleeping,,,,sleeping,,,,,
120,020c24612987516347ae4260223dd37a,sleeping,sleeping,sleeping,sleeping,,sleeping,average,average,average,most frequent,,average
121,020cb267efc9f9241e864a5f5cf543a1,,,sleeping,sleeping,,average,average,most frequent,most frequent,average,sleeping,
122,020ed5ebfb90736a161be5b87b3dba18,average,sleeping,sleeping,average,sleeping,sleeping,,sleeping,,,,big spenders
123,0219ecc2f371a108202c27bac8db9273,sleeping,,sleeping,,,,sleeping,,,,,sleeping
124,021aeff4e69c8adda4dc9fd1c3d87224,sleeping,,,sleeping,,,,,,,,
125,021bc8377fec705bb7a2c94ce51f7be1,sleeping,,average,,,,,,,,,
126,021d5e34f955fba3e8f741087c99c153,sleeping,sleeping,big spenders,average,sleeping,big spenders,sleeping,big spenders,,average,big spenders,big spenders
127,0223d0c02da8b9139e221af0be109357,average,sleeping,big spenders,big spenders,average,big spenders,average,average,sleeping,average,average,big spenders
128,022e13b3366b1d320c87662ee678ebcb,sleeping,sleeping,,most frequent,most frequent,most frequent,average,,most frequent,big spenders,most frequent,big spenders
129,0230c2c94f32c037c193d40f1be76ec1,sleeping,,,,,,,,,,,
130,0242b5dc8863bc96b0f2c3fcf29560c1,sleeping,sleeping,,sleeping,sleeping,,sleeping,sleeping,,,sleeping,
131,02432ecf70d558ef79fceeb2dce7ab69,sleeping,,sleeping,sleeping,sleeping,sleeping,,,,sleeping,sleeping,average
132,0246a6898acd7008d6fdafb670c61110,sleeping,sleeping,,,,,,,,,,
133,02495479abd403eb047376f02ead551d,big spenders,average,,average,average,average,most frequent,sleeping,big spenders,big spenders,big spenders,
134,025035ff88b9b65005cc7c01a48474ff,average,sleeping,average,sleeping,,average,big spenders,average,average,average,big spenders,big spenders
135,0257801aaf0e465b24bcdef3d794dd8d,,average,sleeping,average,average,,average,average,sleeping,average,sleeping,average
136,0258b29516774c968a1df059e830dc80,sleeping,,sleeping,,,,,sleeping,most frequent,average,,big spenders
137,025938d08e182e9ad5bea2f423453852,average,,,,,,average,average,,,sleeping,
138,025bfdf5ae32b549b814693ea6df2819,average,sleeping,,sleeping,sleeping,,sleeping,,,sleeping,,
139,02611b14fb39d00d546737164ce32697,most frequent,,,,,,,,,,,
140,02624f30b2bfd8f4a73f84b6972d4ecd,average,sleeping,,most frequent,average,average,most frequent,sleeping,average,,,big spenders
141,02649f9811cd5ef8309b76647a407714,sleeping,,sleeping,most frequent,most frequent,sleeping,sleeping,,,,sleeping,average
142,0265ee77596f5389ce8b0fcd91ac9818,sleeping,sleeping,big spenders,,big spenders,big spenders,,average,,,,
143,02679a8c31308a0c794722c558b5b61a,sleeping,average,average,average,average,sleeping,,,sleeping,sleeping,average,most frequent
144,026bf97a01900966ef71d8684e8dedb3,average,,average,sleeping,sleeping,average,average,average,average,average,sleeping,average
145,026e4f83accb9fdc13d1bca503a9ff04,sleeping,sleeping,sleeping,,,,,,,,sleeping,average
146,026faf79e90543991ec12b9012509a12,sleeping,,sleeping,,sleeping,average,average,average,average,big spenders,sleeping,sleeping
147,0274104482ba920e534053838525ae10,average,sleeping,average,,,sleeping,sleeping,,average,average,average,average
148,0278ec6fa59b09f0f0f36643a28e83c4,sleeping,,sleeping,sleeping,sleeping,,,sleeping,sleeping,,,
149,027cc3bacd8cf2a505453d46f235f1d7,,,big spenders,average,,sleeping,most frequent,sleeping,big spenders,average,sleeping,big spenders
150,0290e004d7f334291c71df59c2f49c0f,sleeping,average,sleeping,,,sleeping,,,,,,big spenders
151,029db71d2f86a3560915e146066bec9c,big spenders,,sleeping,sleeping,,,sleeping,sleeping,sleeping,average,average,average
152,02ab5abe50d3226544a92518da0b4e5c,sleeping,,,,,,,,,sleeping,sleeping,average
153,02accb14c753bf7854abad2ad821580b,most frequent,average,sleeping,,,most frequent,most frequent,,,sleeping,,
154,02b18edb42bf74aad5b0ae5fc8be3e35,sleeping,sleeping,,sleeping,,,sleeping,,average,average,average,big spenders
155,02b1e3a536704024490b00a823a6470d,sleeping,sleeping,,sleeping,sleeping,,most frequent,,sleeping,,,
156,02b322b60fcd8b3c13ae39b60d904379,,sleeping,sleeping,sleeping,average,,sleeping,sleeping,,,sleeping,average
157,02bc92465a039120780cfd1bf4807aaa,sleeping,,,,,,,,,,,
158,02beec9b5be9fd24537e7408ff611107,average,,sleeping,sleeping,sleeping,sleeping,average,sleeping,most frequent,most frequent,most frequent,sleeping
159,02c017695eeb8be603a1153af96c2ec9,average,,average,most frequent,most frequent,sleeping,sleeping,sleeping,sleeping,average,most frequent,sleeping
160,02cd3f2fd1333118f343e141d016931a,average,average,,,,,average,,sleeping,average,,big spenders
161,02cf0e7680da5ed73946ecb8bbe59dd9,big spenders,average,big spenders,sleeping,sleeping,,most frequent,most frequent,,average,big spenders,big spenders
162,02d59ffe065c2f1b25ed63623c0d03d5,average,average,sleeping,average,,,sleeping,sleeping,sleeping,sleeping,,average
163,02d70f3ea50b952cd1d79efcd32f6ce6,big spenders,big spenders,,average,,,,average,sleeping,,sleeping,
164,02d9155157c92c467f25abfaef97d1dd,most frequent,,big spenders,average,sleeping,,average,,,average,,big spenders
165,02db68c3ed607b9119aa939f8539765b,sleeping,,,sleeping,sleeping,,,,,,sleeping,
166,02dea560ab6a6bda6fc1c2a9fde3e62c,sleeping,,,,,,,,sleeping,average,sleeping,
167,02e62b440f2ce2402d6f0139a87beda8,average,,sleeping,average,average,sleeping,sleeping,sleeping,,,sleeping,average
168,02f091d7ddc5b7aacfed1afd4d60b4c0,sleeping,average,sleeping,sleeping,sleeping,sleeping,,,,,,
169,02f5f49e528f28e9cbb451271a953d21,sleeping,sleeping,sleeping,most frequent,most frequent,most frequent,most frequent,average,average,most frequent,sleeping,most frequent
170,02f956e3f217538356888a4abc925c37,sleeping,average,,sleeping,sleeping,,,,,,,
171,02fc1c89cb865816846a2a59167bd5d0,big spenders,big spenders,big spenders,average,sleeping,average,average,big spenders,average,average,big spenders,most frequent
172,0307bae5e309b6fdf384779b6216d3c2,sleeping,,,sleeping,sleeping,,,,,average,,
173,0309bf9991212323554ba624a305c0d6,sleeping,,,,,,,,,,,
174,031419657fbeb511d3fb17fbc95b9c27,sleeping,sleeping,sleeping,sleeping,,sleeping,,sleeping,sleeping,,sleeping,average
175,03156e6d7a0dfcb795e74d704298252e,sleeping,,,,,,,,sleeping,sleeping,sleeping,
176,0317fddbdc1041c5edba4e2ff5c105d2,sleeping,sleeping,average,sleeping,sleeping,sleeping,sleeping,,,sleeping,sleeping,average
177,031dbd1798559e4946e16a2191a39b4c,sleeping,,sleeping,,,,,,,sleeping,,
178,03222d5df2cdaf54b8d06e8ea02f5ecc,average,sleeping,most frequent,average,sleeping,average,,sleeping,sleeping,sleeping,most frequent,big spenders
179,03283083f72a38e993611fc0bd132147,most frequent,big spenders,big spenders,big spenders,big spenders,,,sleeping,most frequent,average,big spenders,big spenders
180,03296ddc7c40ad63e9654a3f53b5b87e,sleeping,,sleeping,,,,,,sleeping,,,
181,032d809d274ff0445e30c436b0641afd,sleeping,,,sleeping,,sleeping,sleeping,sleeping,,sleeping,,
182,032fbf1576cde0cf574770e27591af38,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,average,sleeping,average,,average
183,0341c894033ee99e8fce2d538c5aa3e2,sleeping,,sleeping,sleeping,,,,,sleeping,sleeping,,average
184,034667c43a19d2f007fc0cefbf9f4803,most frequent,average,sleeping,average,sleeping,sleeping,sleeping,sleeping,,,sleeping,average
185,034a60bb26ba857afb250737623ed6cd,average,sleeping,average,sleeping,,,,,,,,
186,034c641716792b125e9078db58f86519,average,big spenders,sleeping,,,,,,,,,
187,0354a8d2738364f0ba692a44d26daedd,sleeping,,sleeping,sleeping,,sleeping,,,,sleeping,,average
188,035ad6e0084d1f23086a2cbe78dcc196,average,sleeping,sleeping,sleeping,,average,average,average,average,average,average,average
189,03652f76056071aff4fffe7d97c3f6e6,average,sleeping,sleeping,sleeping,sleeping,,sleeping,,big spenders,sleeping,sleeping,average
190,03662c4106a13c41456d2cf006c71b68,sleeping,sleeping,sleeping,,,sleeping,,,average,,,average
191,0366a2865982d7f281b23ff9e5029426,sleeping,,,sleeping,,,,,,sleeping,average,big spenders
192,0368775f6ec388487ddd099dffb7cddc,sleeping,sleeping,sleeping,,,,sleeping,sleeping,,,,
193,036dd35740306f035981ac7edebd14c8,sleeping,average,sleeping,,,,,,,,,
194,036ff3d0b3db02f8b6fcf497e2d6d063,average,sleeping,average,big spenders,big spenders,sleeping,sleeping,sleeping,average,sleeping,big spenders,average
195,0372c5bbb681ae54548b4c0e4ac118b1,average,sleeping,,,,average,,,big spenders,,,average
196,03748a65dd16be9fe326f009f763688d,,sleeping,average,sleeping,sleeping,,,sleeping,,,,big spenders
197,0377a2056cb9b0dac97634642c655f0e,average,,sleeping,sleeping,sleeping,,,,,,,
198,037a7254ddc1a857dec2e1954d8ccf36,sleeping,,,sleeping,,,,,,,,
199,038bd6ba54222e71c4c07bb01108c18f,sleeping,average,average,most frequent,average,average,most frequent,sleeping,most frequent,sleeping,sleeping,sleeping
200,0394d6683d230c891733682645f31519,sleeping,sleeping,average,sleeping,,,sleeping,,sleeping,sleeping,sleeping,
201,039830c3f9816754b1104e8a9757efbb,sleeping,average,,average,sleeping,,,sleeping,sleeping,average,sleeping,
202,039ca3878f3f925cc1af52c1c9cccdd5,,,sleeping,,,,sleeping,,,average,,
203,039fcb72a70c3baafffcfa9d321b4442,sleeping,,average,sleeping,sleeping,sleeping,,,,,,average
204,03ab319ff3a3f5ff1b53e370baf0d0ea,sleeping,average,,,,,,,,,,
205,03afc2de879dedfed99bde0a715ba027,sleeping,average,sleeping,average,average,sleeping,,,,,,big spenders
206,03b225ea30d311ae3cbdd0c90fb13b33,average,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,average,big spenders,sleeping,
207,03bde5ac9b02b75ddfce22c4eec7671f,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,,sleeping
208,03c0a0bcb8ad9e6cd1a5fa7a5c911cef,sleeping,,sleeping,sleeping,,,,,,sleeping,average,
209,03c1927f544ba357b259e4d5f69ebee9,sleeping,sleeping,sleeping,average,average,sleeping,sleeping,sleeping,average,,,
210,03c2ab2137f6e21c26c503a8b63b3aca,sleeping,,,,,,,,,,,average
211,03c52e36e15da916c294c26dd60de816,sleeping,sleeping,sleeping,sleeping,sleeping,,most frequent,sleeping,,,sleeping,
212,03c5fef5219b3636d6f1f0c9322db9f1,sleeping,sleeping,,,,,,,sleeping,,,average
213,03c6fe7ee592db41a00e57b459d2fb7a,sleeping,average,sleeping,most frequent,average,average,sleeping,big spenders,sleeping,sleeping,average,average
214,03cd0498835ddf22cc1da92b2dc91625,sleeping,,,sleeping,sleeping,,sleeping,,,,sleeping,
215,03cd62513d14e9249742a2547845a7b2,most frequent,most frequent,average,average,sleeping,average,average,sleeping,,,sleeping,
216,03ce1d1e7b40f3d76b90b6fb94e16864,average,sleeping,sleeping,sleeping,,sleeping,average,average,sleeping,,average,big spenders
217,03d3714bb0b8d66f02b9b158550033da,sleeping,sleeping,sleeping,average,average,,sleeping,most frequent,most frequent,most frequent,most frequent,big spenders
218,03daec38fc0dc01b74d441b62ae4e427,sleeping,sleeping,average,sleeping,average,average,average,average,average,average,,
219,03dca6fdf620f651be49bd0320bc6ae4,sleeping,,average,average,average,average,,average,,average,big spenders,most frequent
220,03ded93262da87aabab41a474465c7cf,sleeping,sleeping,sleeping,average,sleeping,average,sleeping,most frequent,most frequent,sleeping,sleeping,big spenders
221,03eae09596539b6a98f6887cf151633c,sleeping,,,sleeping,,,,,,,,
222,03eef42fd4ac2e8b41ed8cee943524fc,sleeping,average,,average,sleeping,average,,big spenders,average,average,average,average
223,03ff00ad063375e6c1e73837f32a88fe,sleeping,average,,,,,,,,average,,
224,0405f6a0491824cc504978cbec333368,sleeping,average,sleeping,,sleeping,,,,,,,
225,040e5b93a1145b54597b26ce200a475b,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,average
226,041852b785b1c82150cb4621281df182,sleeping,sleeping,sleeping,sleeping,,sleeping,,,sleeping,,,average
227,04261ad88ceea09c4361b8f98f6402fd,sleeping,,,,,,,,,,,
228,043028817219a7b3544e168b290ae1c8,sleeping,sleeping,sleeping,most frequent,sleeping,,sleeping,sleeping,sleeping,average,sleeping,
229,0431c9d8b4278728c0c5240ff986fed6,sleeping,average,sleeping,average,,average,most frequent,average,average,average,,average
230,0434df19106a5c4529ff29b817bfd99c,sleeping,,,,,,,,,sleeping,,
231,043511072bde97c1682dac30b3e47835,average,,average,big spenders,big spenders,big spenders,average,most frequent,average,big spenders,,average
232,04387a5a888ccfbaaf9ae03b22b3faa2,average,,,,,,,,,,sleeping,
233,043a642680916955a983f815d867cce3,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,average,,average,average,average,average
234,043c1aedda9327407ca20f3784a60d4c,sleeping,average,average,average,average,sleeping,sleeping,,,sleeping,average,big spenders
235,043ca35bf9b93db4852f20dac9233aca,sleeping,,,,,,big spenders,sleeping,sleeping,sleeping,,most frequent
236,0447128ff6e40f02c411186a03e92959,sleeping,,,,,sleeping,,,sleeping,sleeping,,average
237,044728eab902b55f6eacc521147904de,sleeping,,,sleeping,sleeping,,,,,,,average
238,044c51e055e028efa86c84d8d3e61d3a,sleeping,sleeping,sleeping,average,,,sleeping,,sleeping,sleeping,,average
239,044e353208774d76fb1b8556bef20f45,sleeping,,sleeping,,,,,,,,sleeping,
240,0456775cdff3c98aa5dd9feab3e57e6a,sleeping,,,sleeping,sleeping,,,,,,,
241,04569df2d9966e0b0906e7f24faaa402,average,sleeping,,sleeping,sleeping,,,,,sleeping,,average
242,0456d9be0a615539dce68413078b199d,sleeping,,sleeping,average,average,most frequent,sleeping,sleeping,,,,big spenders
243,045ac39b8a32fa67fe5152b47b2d6d24,sleeping,average,average,average,most frequent,sleeping,,,big spenders,,average,most frequent
244,045d705eb5c9f3ee1b42a7818caa9b60,,big spenders,average,average,,,,,average,average,,average
