,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11
78,0223d0c02da8b9139e221af0be109357,,,,,,,,,,average,average,most frequent
79,0232fbab1aa7e293ff594828290418d3,,,,,,,,,,,,average
80,0243719fc86af9af6c114aaf48cc1442,,,,,,,,,,,,average
81,0257801aaf0e465b24bcdef3d794dd8d,,,,,,,,,,,sleeping,average
82,0258b29516774c968a1df059e830dc80,,,,,,,,,,,,most frequent
83,02624f30b2bfd8f4a73f84b6972d4ecd,,,,,,,,,,,,most frequent
84,0265e2da8d018c7332adbcea5146a174,,,,,,,,,,,,big spenders
85,027bc6b116bdbfa00e051306b9d2f407,,,,,,,,,,,,average
86,027cc3bacd8cf2a505453d46f235f1d7,,,,,,,,,,,,most frequent
87,028a6f772ced3dad4e632f4e843ae5c4,,,,,,,,,,,,average
88,0290e004d7f334291c71df59c2f49c0f,,,,,,,,,,,,average
89,029b310ce78704173c10dd7605c54758,,,,,,,,,,,,average
90,029db71d2f86a3560915e146066bec9c,,,,,,,sleeping,sleeping,sleeping,average,average,average
91,02a11732037e9be9fba2e8760c8c2ea4,,,,,,,,,,,,average
92,02ab5abe50d3226544a92518da0b4e5c,,,,,,,,,,,,average
93,02b18edb42bf74aad5b0ae5fc8be3e35,,,,,,,,,,,average,most frequent
94,02b322b60fcd8b3c13ae39b60d904379,,,,,,,,,,,sleeping,average
95,02c5b22557cbcd816982f222870fc00c,,,,,,,,,,,sleeping,average
96,02c7c5d5ffc1da21c46411296f2c2de6,,,,,,,,,,,,average
97,02cad665892eeaab274787ed561a1bd9,,,,,,,,,,,,average
98,02cd3f2fd1333118f343e141d016931a,,,,,,,,,,,,most frequent
99,02cf0e7680da5ed73946ecb8bbe59dd9,,,,,,,,,,,,most frequent
100,02d9155157c92c467f25abfaef97d1dd,,,,,,,,,,,,most frequent
101,02da2cf58d328fc6512c27b511560f6c,,,,,,,,,,,,average
102,02ddfb6a7c1c0219626ac41e76953f5a,,,,,,,,,,,,average
103,02f8a2850588aeedb067e08ba66fb2d6,,,,,,,,,,,sleeping,most frequent
104,030ced16c37976e538fbf8d1c96751fa,,,,,,,,,,,,average
105,031419657fbeb511d3fb17fbc95b9c27,,,,,,,,,,,,average
106,03156e6d7a0dfcb795e74d704298252e,,,,,,,,,,,,average
107,0317fddbdc1041c5edba4e2ff5c105d2,,,,,,,,,,sleeping,sleeping,average
108,0324258faeddd1662f69e943d76e8d3f,,,,,,,,,,,,average
109,0328f2758c552e185f103b12248de350,,,,,,,,,,,,average
110,03357efc2a7949b72605b834782b82ee,,,,,,,,,,,most frequent,average
111,034236dac6264a3684dd9f3253d0467e,,,,,,,,,,,average,average
112,035540105a6bc9bdcaa30b4253df40e0,,,,,,,,,,,,average
113,035588a45a6ff1150d8a69429a0572be,,,,,,,,,,,,most frequent
114,0366a2865982d7f281b23ff9e5029426,,,,,,,,,,,,most frequent
115,036ab5fe666403d6188173758ded4137,,,,,,,,,,,,average
116,036ed8a58de204d3211f9ae9af00999b,,,,,,,,,,,,average
117,0372c5bbb681ae54548b4c0e4ac118b1,,,,,,,,,,,,average
118,0372f8c2c1f608589c452060b134cb86,,,,,,,,,,,,most frequent
119,03748a65dd16be9fe326f009f763688d,,,,,,,,,,,sleeping,most frequent
120,0392a1c27dbdbcba9bc95824c1876d05,,,,,,,,,,,,average
121,039fcb72a70c3baafffcfa9d321b4442,,,,,,,,,,,,average
122,03a77cb5b0ca85dfd993738823fc581a,,,,,,,,,,,,big spenders
123,03b8a27d2978d021609b05ea6055b6ed,,,,,,,,,,,,average
124,03cf1d734552b2c4e8fb8c802ab2b295,,,,,,,,,,,,most frequent
125,03daec38fc0dc01b74d441b62ae4e427,,,,,,,,,,,,average
126,03dca6fdf620f651be49bd0320bc6ae4,,,,,,,,,,average,big spenders,most frequent
127,03e2dd8ec9e4198a842de687407f1760,,,,,,,,,,,most frequent,average
128,03e3bc0a8678dde19a88ebb09c4f32ee,,,,,,,,,,,sleeping,average
129,03e8a23b1f360fe09edafc454bcfbfea,,,,,,average,most frequent,most frequent,sleeping,most frequent,most frequent,most frequent
130,03fc7b6ecba4eac529bd7349c76f779e,,,,,,,,,,,,average
131,042086f604002ea406813160dad69c95,,,,,,,,,,,,big spenders
132,0432270e20a4ac2446039f732d4c546a,,,,,,,,,,,,most frequent
133,04347d35c496d1463d376882fb45395e,,,,,,,,,,,,average
134,043a642680916955a983f815d867cce3,,,,,,,,,,,,average
135,044014d8ffcf854c88dd73cc36860052,,,,,,,,,,,,average
136,04569df2d9966e0b0906e7f24faaa402,,,,,,,,,,,,average
137,0456d9be0a615539dce68413078b199d,,,,,,,,,,,,most frequent
138,045ac39b8a32fa67fe5152b47b2d6d24,,,,,,,,,,,,most frequent
139,0469bd36b6726398f0577b8689cdc655,,,,,,,,,,,,average
140,0472f1302bc903a10be73a82bdabfb8b,,,,,,,big spenders,big spenders,big spenders,big spenders,big spenders,most frequent
141,0476e740b63e4626069de616100c8aeb,,,,,,,,,,,most frequent,big spenders
142,0489ab71acf12e40ba73d2645ccef372,,,,,,,,,average,sleeping,average,average
143,048f90b895b19b3fde071b82f814edde,,,,,,,,,average,most frequent,sleeping,most frequent
144,049022c97d2ffdfa43056e440812eb4e,,,,,,,,,,,sleeping,average
145,049afb0284d1fe17d2c6fc5e84dd325c,,,,,,,,,,big spenders,average,average
146,049edfb10811ebbec2be522eed0994f2,,,,,,,,big spenders,average,big spenders,sleeping,big spenders
147,049f0b75f8680610b2d2c9954d6be5ed,,,,,,,,,,,sleeping,average
148,04a5a5965020e887b8d62ad08be1da1f,,,,,,,,,,,,average
149,04a915d786f303c45c4daec71cfb02d5,,,,,,,,,,,,most frequent
150,04b3bc5e875f05efdf49fa72b4bb63b8,,,,,,,,,,,,most frequent
151,04be9f3429b10d1102794a914442afe2,,,,,,,,,,sleeping,sleeping,average
152,04cd1a837e3a01cb288c494443cfed5e,,,,,,,,,,,sleeping,average
153,04d056ed32a7447d129bdd327b8092be,,,,,,,,,,,,average
154,04e95eb802af83f4df57ab4899575c65,,,,,,,,,,,,big spenders
155,04f3e43749cb5690a275f9859c0d1f2b,,,,,,,,,,,,average
156,04f47583d51019a257d6054d517923a1,,,,,,,,,,,,average
157,04f5ec535d69ab0547a068aa4c4ad10b,,,,,,,,,,,,average
158,05075d51abdffda3a44fb0d09d4835d3,,,,,,,,,average,sleeping,average,average
159,052d445164d1c95e1adf7cc739d64cf0,,,,,,,,,,,,most frequent
160,054cf54df07358b1ddeec0657bd0ae9a,,,,,,,,,,,,average
161,054eba115be35a50ae515ad77cbb5cfd,,,,,,,,,,,,average
162,05665bde6e58e9c70fe52cac916b0669,,,,,,,,,,,,most frequent
163,056c6a07b9c184181d738ac9cde0d446,,,,,,,,,,,,most frequent
164,05707ea96bccfe3a8dfb8e21298a1d2f,,,,,,,,,,,average,most frequent
165,05828318c9cd58e49c401f87a9222cf2,,,,,,,,,sleeping,average,most frequent,most frequent
166,058b45ce4f9017012b46850b672656a4,,,,,,,,,,,sleeping,most frequent
167,05963b8b8a333f8882f83a09df2da7a5,,,,,,,,,,,,most frequent
168,059bf10840f7c277d7ce18af730cd25d,,,,,,,,,,,,average
169,059faa1ab66f28421dede89e470e7799,,,,,,,,,,,,most frequent
170,05a0884e4ab5877baf102b9bb8c6b8e1,,,,,,,,,,,average,average
171,05a2af495b0659ce7b5d456b516f6f46,,,,,,,,,,,,average
172,05a91d72c7817099c64f9b991a9fb1a2,,,,,,,,,,,,average
173,05ac5fa268c33e7a9305499a1a7c8ab6,,,,,,,,,,,,average
174,05b0327974a870c1ab5081c8ef839539,,,,,,,,,,,,average
175,05b62ea9df05a1956068e20015dd206b,,,,,,,,,,,,average
176,05b8008098747f2a019309d2220087e3,,,,,,,,,sleeping,sleeping,sleeping,most frequent
177,05cd8bde5481ae9897c1cab6837039ba,,,,,,,,,,,,average
178,05cebec20b345cc486b61603e844d7e0,,,,,,,,,,,,average
179,05d3232836d6c63b67b50c8848ddfdef,,,,,,,,,,,,big spenders
180,05d820c0503da28d9f679fb6c3e8cdd5,,,,,,,,,,,,most frequent
181,05d8f3b762ea5480d246e9a8ce0ba345,,,,,,,,,big spenders,sleeping,sleeping,average
182,05e3ae367b8bc2a7e55825f515091948,,,,,,,,,,big spenders,average,most frequent
183,05ea13935b1d65d145b3ef5912020af7,,,,,,,,,,,,average
184,05f35676214f94e7c871bcabf052e8ef,,,,,,,,,,,sleeping,average
185,05fb1918175af70c8bf38798aeeb9a2d,,,,,,,,,,,,average
186,0601c013b435720341af010980bafb4d,,,,,,,,,,,,average
187,060e7493572e75487edbc18c69e0a477,,,,,,,,,,,sleeping,most frequent
188,061014032573c9b3858b057bb0ea6a28,,,,,,,,,,,,most frequent
189,06137f219779b53a5fb5871b326c3930,,,,,,,,,,,big spenders,most frequent
190,061ddeb341c7e8fb41869b8f4ba754dd,,,,,,,,,,,,average
191,061ecbff690c989c1c37eccb9121ceea,,,,,,,,,,,,average
192,061ef9f78f30cc8889a9f968115a81f9,,,,,,,,,,average,most frequent,big spenders
193,06209b30b7bf63e580536e5f10646230,,,,,,,,,,,,most frequent
194,062a79240fca88eeec53ab3e6be0daf9,,,,,,,,,,,,average
195,06395625062d439dcac9df680163e8d5,,,,,,,,,,,sleeping,average
196,06426c3ee307c9e066e3c976cc09b6aa,,,,,,,,,,,,average
197,06473867fedd62478b51814849ec1b00,,,,,,,,,,,sleeping,average
198,064b3cd7c5b41cfa5b857371cde45a76,,,,,,,,,,,,average
199,065885848071b69eac5909ba4982f709,,,,,,,,,,,,average
200,06678ec57d16fa76901e48fb858572d2,,,,,,,,,,,average,most frequent
201,066919d0b97093ffe6af4bf70e128890,,,,,,,,,,,,average
202,066d030ba14c25aa0285a2e10cd3700a,,,,,,,,,,,average,average
203,06749c8efffaf023c6faf1b4ce9ffc67,,,,,,,,,,,,average
204,067cf8d0b462be16248c8cb4422467c5,,,,,,,,,,,sleeping,average
205,067f71128d07021e4a1329cd938c8c8d,,,,,,,,,,,,average
206,069078e05120d823875f34a16604b000,,,,,,,,,,,sleeping,average
207,06935a02fee3eeb9b1bfc1058f8d456d,,,,,,,,,,,,average
208,0694968392f19bfd2bf105d88db3f8ef,,,,,,,,sleeping,sleeping,sleeping,sleeping,most frequent
209,069af58f7c7cca5c8f886e04cfebf717,sleeping,sleeping,average,average,sleeping,sleeping,sleeping,average,sleeping,sleeping,sleeping,most frequent
210,069c02a9b2b4a68bcdb8c0ee6482baf3,,,,,,,,,,,average,average
211,069cdfa3394e975fba7f964fd5133b84,,,,,,,,,,,,big spenders
212,069f50072077e7242fe0c1c32c591e29,,,,,,,,,,,,most frequent
213,06a1542cc9cfcf0e856d004938856848,,,,,,,,,,sleeping,sleeping,average
214,06a3d3d4a73d891c1ddb71df6bf871eb,,,,,,,,,,,,average
215,06a52c4ea08bc95627232a2d47584b66,,,,,,,,,,,,big spenders
216,06a6dd0317f1c7e34d718657138fada3,,,,,,,,,,,most frequent,most frequent
217,06abdc749d625729492b3c340b02e5a7,,,,,,,,,,sleeping,sleeping,average
218,06b7ab02210dccff0bb0d75fad4d597f,,,,,,,,,,,sleeping,average
219,06c07be2b23f3c76773a219e815d12c4,,,,,,,,,,,,most frequent
220,06c1aa7128ccc0d950c437f24ccc01ce,,,,,,,,,,,most frequent,average
221,06c9ce7506967fe01ffadfb1b09273e9,,,,,,,,,,,,most frequent
222,06d5300336739b6a2ac9abecb6a7fb81,,,,,,,,,,,average,average
223,06e2b95d7c72a22354d7ec357aa300e2,,,,,,,,,,,,average
224,06e9cf9e1509431ec7b5a219a24cf9d3,,,,,,,,,,,,most frequent
225,06f1c58cd661874427903c91f3913c9f,,,,,,,,,,,,big spenders
226,070615ed3d026f28aa217c2dd879ca9f,,,,,,,,,,sleeping,average,most frequent
227,07077a021a72b6a3a50e05c8e71823f1,,,,,,,,,,,,big spenders
228,07149cc85f5f8555828c50e561d25484,,,,,,,,,,,,most frequent
229,07157d072c38e01b1d5e0e53ff18c36d,,,,,,,,,,,,most frequent
230,071c830325bbae8e2052afcc98a85633,,,,,,,,,,average,sleeping,average
231,07297ce927f2cc6a3bc47ec625120906,,,sleeping,average,sleeping,average,average,sleeping,sleeping,sleeping,sleeping,most frequent
232,072fe7c945b08271178030d4f19e2c42,,,,,,,,,,sleeping,average,average
233,073c9850b44b54466911f78cfaad0c85,,,,,,,,,,,,most frequent
234,07413a383d825d9966706cc3ae59b297,,,,,,,,,,,,average
235,07420d038383d8e36257badb6ca23ae9,,,,,,,,,,,,average
236,0752c644bc04d2619a54fe208c360f86,,,,,,,,,,,average,average
237,0762b113cab087a06117c5698014e88b,,,,,,,,,,,,average
238,0777470be9582b953f97d5764fbda194,,,,,,,,,,sleeping,average,average
239,077cb76cf5bdfc80a29c97019ebc3b86,,,,,,,,,,,,most frequent
240,0792d2c732f58279cf892007db15d5a5,,,,,,,,,,,,average
241,0793de03617273c71af23e48bf5a5949,,,,,,,,,,,,most frequent
242,0798278be400fdb8a17a4d13d5007135,,,,,,,,,average,average,sleeping,most frequent
