,client_id,Recency1,Frequency1,Monetary1
0,00008fb32c1c30a8ae8356b5591935e0,13.916666666666666,18,7380.999999999997
1,0002b716f087267d868325afad2989ce,10.0,2,2462.9999999999995
2,0005b7ebab1e76312231acce6ec054b8,1.0,1,3896.0
3,00097e5a83bb53c0d0fc6dcc2b4939ab,19.333333333333332,9,4338.999999999999
4,000b598bb8fa552507ee02a4d4096682,10.666666666666666,4,7755.999999999994
5,000f0fb0885f4f2a0366cfdab3bce390,13.0,2,2906.9999999999995
6,00157fd1a5d51498f4f6b163341ba789,6.0,2,184.0
7,001ade57055e272b4dfd41b701710e35,21.0,1,1685.0000000000002
8,001b500e8864cd8c98f0cb50a3d8a670,6.0,1,1562.0
9,00234b12b504293a70f7bbf9ad4a207d,19.0,2,4971.999999999996
10,0036108a19275d89a0bbba144e39eada,2.0,1,620.0
11,00394c180574d1719172676517e087ea,16.5,2,5392.999999999995
12,003aa9d9fc68df348bb36f4183fd25db,25.0,1,671.0
13,003bdf063fd140c2f4b0270ee72e908a,13.5,3,14230.99999999999
14,003fd0982c547375c04e9075ade25ea9,18.0,2,3198.0000000000005
15,0049ec94684ed5a338738e3c8072c0ec,18.0,2,5157.999999999998
16,00519e10e482f70d94d2395f3459b952,6.0,1,4052.9999999999995
17,0055d83771e37f658757a83f8670b724,21.0,1,3090.999999999998
18,005740df41b6f960037de9bd45f184c6,4.0,1,1036.0
19,005aed5784c2930d012762fa1e4c5733,9.0,2,636.0
20,005d8c4b703d1ec3e467a55fb5093e4a,13.5,4,7579.999999999993
21,005df868720277eb4858f226927e5292,26.0,2,4051.999999999999
22,0062590ec5cca5fc92d2a4254bc4feaa,17.0,1,2584.9999999999995
23,0064cf2a5f8e8921a36dfd26eabd926b,16.0,2,2467.9999999999995
24,00672e9ed1643c66bd8e916d4a964d2d,15.0,1,1039.0
25,006b83739e32337be0a7258238813e8d,8.0,2,5723.999999999998
26,006d7d214b73b00e64a83f8147e8c1af,14.0,1,1066.0
27,006f9c768d5710605f468c3efb37f7c1,23.0,1,755.0
28,0076d5ce0d002162b725217d9c950c5d,20.0,2,7185.999999999996
29,0077d0dfb7009eec4370afe0d05d1a49,19.0,2,935.0
30,0080de77607ec3a65e18f4bd5bf9c55e,9.5,5,3118.999999999999
31,0083be753bc21ab5bd067f2b5942b041,19.333333333333332,3,5307.999999999998
32,00872d36a2b99eb7bfbe44c2c9bd1e98,15.0,2,1104.0
33,00875669f6f0d2aaaa75a1b3f324618b,19.0,1,794.0000000000001
34,0088b20c059d6f920c8398945a8bde59,20.0,1,477.0
