,client_id,Recency8,Frequency8,Monetary8
0,0002b716f087267d868325afad2989ce,19.0,2,2372.9999999999995
1,00053df5878f08fff64bb6d19d857bdb,5.0,1,205.0
2,00067f6ced32c326a54ecd7fdccbef01,19.0,1,690.0
3,00097e5a83bb53c0d0fc6dcc2b4939ab,2.0,1,174.0
4,000b598bb8fa552507ee02a4d4096682,9.0,1,2742.9999999999995
5,000f0fb0885f4f2a0366cfdab3bce390,6.0,1,536.0
6,000f248294e5bfcb4b04a6101faa7592,8.0,1,1766.0
7,00125fe3b05ba65e08e6727837059786,15.833333333333334,6,458.0
8,00157fd1a5d51498f4f6b163341ba789,24.0,1,157.0
9,001ade57055e272b4dfd41b701710e35,3.0,1,2930.999999999999
10,001ff3e3c3fe8ac01c5e8af8129e93fb,29.0,2,114.0
11,0025266d85302d590f78356fc756cb33,9.0,1,3345.0
12,00394c180574d1719172676517e087ea,10.25,5,8286.999999999995
13,003aa9d9fc68df348bb36f4183fd25db,13.0,1,317.0
14,003fd0982c547375c04e9075ade25ea9,8.5,2,3507.999999999999
15,0049ec94684ed5a338738e3c8072c0ec,20.0,4,9629.999999999995
16,004dd2b6941e11ae0340c97607a759a2,18.0,2,6766.0
17,004e2d7541d6fb5fb861ec467216f637,5.5,2,3490.999999999998
18,00519e10e482f70d94d2395f3459b952,30.0,2,6860.999999999997
19,0051a0fb6eef83b7ccf057b03ef0fffa,5.0,1,1579.0
20,00552baa41d5cd9e022518caae9f07fe,24.5,9,1051.0
21,0055740086d2bb5e92b294765886c598,7.0,2,2568.0
22,005740df41b6f960037de9bd45f184c6,17.0,1,815.0
23,0059129770743d2bce45e555283c06b8,16.0,3,6306.0
24,005d8c4b703d1ec3e467a55fb5093e4a,18.5,4,11016.999999999985
25,00608eddd0da408d5825d5f685d9b17c,16.333333333333332,4,3166.0
26,0062590ec5cca5fc92d2a4254bc4feaa,10.5,3,3321.999999999998
27,00672e9ed1643c66bd8e916d4a964d2d,14.333333333333334,4,3949.999999999999
28,006f9c768d5710605f468c3efb37f7c1,28.5,2,868.0
29,00723f2d1d215e7eb1cee3cc55ec0e1a,12.666666666666666,4,10003.999999999996
30,0076be9b8aab85eb8264692e02322f6a,19.25,4,10600.999999999998
31,0077d0dfb7009eec4370afe0d05d1a49,24.0,1,2336.0
32,0078f950123e1995b103faf24e65f844,28.0,1,1243.0
33,007f1d482f613e7e5fb74c86b3349ce0,10.666666666666666,3,474.01000000000005
34,0080de77607ec3a65e18f4bd5bf9c55e,19.5,2,1762.0
35,0094003dec93609ccd0909ce07fc96c6,18.666666666666668,4,4286.999999999997
36,009ab8148630220ae3a26dd86b89a2ca,2.0,1,584.0
37,009d078a50c98591da51e79cae55ba2a,9.0,1,300.0
38,009d8d95689557f60edf09dc67e5b490,7.0,1,543.0
39,009f3126936875d007202aa2cb474cf3,14.75,6,15206.999999999993
40,00a23110df2ef3af153fd75367ac061e,7.0,1,3248.0000000000005
41,00a5538a671c122db0275b451faceaa2,15.4,6,4115.0
42,00a5da0a21e5006a438aa6949794ab81,7.0,1,952.0
43,00a875a145476bb7468126138c8ca14e,21.0,1,3968.999999999999
44,00a9e93b3559e8efb5b7cb45d4b1beaa,17.0,2,1037.0
45,00aad79d2ae4375af93b640d24bedbca,13.5,2,3300.999999999999
46,00ad0f13156684a0b18a15a7eafede66,21.0,1,3653.9999999999995
47,00b0c2f6e4a2f03739d604ad3aee43bb,17.0,1,384.0
48,00b8ad00db88d6fc449b2db24c0ffba3,29.0,1,904.0
49,00c0021b07265d1c658e6675b6031f5d,3.0,1,202.0
50,00c2fa4878ff9468ae178a9e87172e79,11.0,6,4407.0
51,00c52b4835ef83f8af242747a39554c1,20.0,1,1812.0000000000002
52,00cb2d287c9055eb5766c21f144bd681,5.0,1,397.0
53,00d69ece52280cfefa842b3651992151,16.0,6,5251.999999999999
54,00d801728caf81f101f42d223cc5a4bf,25.0,1,551.0
55,00dbfd7b587e2e9e15122203d952b76e,18.0,1,1439.0
56,00e1a6189f5b9ddde8041f450b0d8483,25.0,1,1157.0
57,00e1d8bd8116449e214ce71b7d900da2,3.0,2,1410.0000000000002
58,00e42f511e3c450a8f3accea2007c54b,16.0,1,2612.9999999999995
59,00e5e38b8db3cb439ac3707aa7aeed95,21.25,4,3807.999999999999
60,00e6f14db2ad47ffa1084f27dddd1af6,19.0,1,616.0
61,00eed474c14f9b22aec058bc39e5c6f3,16.666666666666668,3,5845.999999999999
62,00f49129999890a44d6afcc670ee96b3,23.0,2,240.0
63,00f8817b8a9e47c148f2c097f92df1c3,14.666666666666666,3,2224.9999999999995
64,00f9287c4decdf0f9182dd15d30bb71d,25.0,1,191.0
65,00ff79b174aeedd629f99c23fc13dc5d,5.0,2,4419.999999999999
66,010222f02a056a054c9ee6be06b2154f,5.0,3,912.9999999999998
67,01190776bec41cdf11d12c0517c40f91,30.0,1,511.00000000000006
68,011985e773ed28af623a306581150b9c,15.0,2,2894.0
69,011ff858d6824c1c292361420f6cd012,9.0,1,1781.0000000000002
70,01223e751f579865086607837d84ca17,16.0,3,3213.9999999999995
71,0123b6aea8ff4d0d9eace3cb04809d01,10.0,1,492.0
72,0124870dcc0743b75843dc58a3f73660,5.5,2,3967.999999999999
73,0126698bf0852a3c3912153008ad3284,12.0,1,1627.0
74,012b682b4ead97e70fa4997834fd11bf,22.0,1,2178.9999999999995
75,012d4ac655574bf4a121a29080e04b9d,26.666666666666668,6,8216.0
76,012e54be30f2e628f8836b8e48e0835b,1.0,1,1179.0
77,013cb4ac6e134e39f9f5794750677b73,22.0,1,2251.0000000000005
78,01487d39325bcec1a7f79e6c8eddf383,2.0,3,1500.0
79,0148cd60d16150c24baf8da5c05d95eb,10.666666666666666,3,3372.9999999999995
80,014ae63ca75a85be364c4b9b3db0ca74,8.0,1,541.0
81,014ebfe80db23a18e451e58bca0c5b32,15.0,6,2338.9999999999995
82,014fa265f375c4aff5d779757c918ed8,16.0,2,1094.0
83,0152ff9cd34bc8b7f741e5f37da95c07,13.25,4,4328.999999999999
84,0155cd3c31a79022e444086432a21ac7,22.5,3,12617.999999999998
85,01573ddf1fe1a45983533a2d697306e6,12.0,2,17013.999999999996
86,0163507aaa7d9d0429552f7bdbd92af6,6.0,1,1976.0000000000002
87,0163b01c3c7b7aee4d4d0aea056d5d0b,15.0,2,1638.0000000000002
88,0165bc4c305d8968f11af483468c22c9,28.0,1,2498.0
89,01789354a9205ac0e120df806b507ec8,20.0,1,1296.0000000000002
90,017a8d16ad048f04fcc1d83f40d7015f,18.0,2,1533.0000000000002
91,017ab3fc59c785b5ab6ff91ce21e937b,16.0,1,264.0
92,017b9f27abbb966883fae02c4473f06a,13.333333333333334,4,10063.999999999998
93,017f4f014046a606a76cda392cf152f3,13.8,5,4450.999999999999
94,01854dbc9cdb1eabce8ab39b2fed3335,10.6,8,18182.000000000007
95,018d88dd20da3ba94ff4383ab61eb7ba,19.0,3,2345.9999999999995
96,018f303629026ae86ef96fed36ae2c8d,24.666666666666668,4,3189.9999999999995
97,0190d53671419bf305c4d8b6b231acfd,14.0,1,300.0
98,0196ccbfa2998a06d53613ce100da1cf,20.0,1,871.0
99,019ad8bb492ff141c8bbc84c113c82b6,21.0,1,2216.0
100,01a0c163402e625af3b8a29a2b14c945,9.0,1,790.0
101,01a26eb1e03c0b9e2002c9195ca5589d,21.0,1,142.0
102,01a4a925642a0cd9e281b3f4966aacdd,15.0,4,4976.999999999997
103,01a8a7b3d696fc1e082a0088ab8892fa,19.0,2,3374.9999999999973
