,client_id,Recency0,Frequency0,Monetary0
0,00008fb32c1c30a8ae8356b5591935e0,16.8,13,9191.999999999996
1,00097e5a83bb53c0d0fc6dcc2b4939ab,15.0,2,1330.0
2,000b598bb8fa552507ee02a4d4096682,21.0,4,5741.999999999995
3,000f0fb0885f4f2a0366cfdab3bce390,15.0,1,722.0
4,00125fe3b05ba65e08e6727837059786,24.0,1,121.0
5,0025266d85302d590f78356fc756cb33,22.0,1,89.0
6,00394c180574d1719172676517e087ea,19.0,2,3905.0
7,003aa9d9fc68df348bb36f4183fd25db,4.0,2,1968.0
8,003aabdc6a1ba4069a40e0f863641d2e,6.0,1,158.0
9,003bdf063fd140c2f4b0270ee72e908a,21.0,1,8909.999999999995
10,003e1b039a24bf1a59739603a7285c24,22.0,5,2952.9999999999995
11,003fd0982c547375c04e9075ade25ea9,8.25,4,3366.999999999999
12,0049ec94684ed5a338738e3c8072c0ec,15.0,2,5059.999999999995
13,00519e10e482f70d94d2395f3459b952,19.0,2,6173.999999999999
14,005740df41b6f960037de9bd45f184c6,25.0,1,374.0
15,0059129770743d2bce45e555283c06b8,5.0,1,134.0
16,005aed5784c2930d012762fa1e4c5733,22.0,1,1109.0
17,005d8c4b703d1ec3e467a55fb5093e4a,17.4,5,7002.999999999996
18,0062590ec5cca5fc92d2a4254bc4feaa,19.0,2,6256.999999999998
19,0064cf2a5f8e8921a36dfd26eabd926b,20.0,1,948.0
20,006f9c768d5710605f468c3efb37f7c1,28.0,1,3942.9999999999995
21,0076d5ce0d002162b725217d9c950c5d,13.0,1,2280.0
22,0080367d1572f54e17444ce2eb8263e1,6.0,2,1755.0
23,0080de77607ec3a65e18f4bd5bf9c55e,16.75,4,1719.0
24,0083be753bc21ab5bd067f2b5942b041,18.0,2,225.0
25,00875669f6f0d2aaaa75a1b3f324618b,24.0,1,1806.0
26,0088b20c059d6f920c8398945a8bde59,16.0,3,4728.999999999999
27,008f114260f64a877e1481facda037e0,7.0,2,2982.0
28,0093a09fefb6266a774a37cf024d3d6c,28.0,1,1710.9999999999998
29,0094003dec93609ccd0909ce07fc96c6,17.142857142857142,9,7445.999999999999
30,0095bfd9c3ea5f509a40b06fdd7217ae,18.333333333333332,3,1738.0000000000002
31,009ab8148630220ae3a26dd86b89a2ca,27.0,1,798.0
32,009d8d95689557f60edf09dc67e5b490,24.0,1,1694.0
33,00a5da0a21e5006a438aa6949794ab81,7.5,2,2017.0
34,00a9e93b3559e8efb5b7cb45d4b1beaa,11.0,5,4044.9999999999995
35,00aa6208fc2051cac6b8c9308bdb878a,12.0,1,2137.0
36,00aad79d2ae4375af93b640d24bedbca,19.0,1,3465.999999999999
37,00ad0f13156684a0b18a15a7eafede66,13.0,3,2849.999999999999
38,00b8a8b3764cc43861d0bfa4dc0af1ee,20.0,2,780.0
39,00c0021b07265d1c658e6675b6031f5d,9.0,2,3578.0000000000005
40,00ca4517f41ebc5cf1fe5b7f5b2c742a,24.0,1,938.0
41,00cb2d287c9055eb5766c21f144bd681,4.0,1,416.0
42,00cc6aaf43cee7d13b1f7ac75f19b9fd,23.666666666666668,3,4461.999999999999
43,00d4a9c6c0ef5248da37156c862acede,12.5,3,3134.0
44,00d69ece52280cfefa842b3651992151,20.0,9,10055.999999999998
45,00d801728caf81f101f42d223cc5a4bf,26.0,1,342.0
46,00dfd1dab4ff6ae0c21da1a85c361e80,23.0,1,1469.0
47,00e1a6189f5b9ddde8041f450b0d8483,3.0,1,4926.999999999997
48,00e4edcb55575fb8d4074650754854ce,16.0,4,1399.9999999999998
49,00e5e38b8db3cb439ac3707aa7aeed95,18.2,5,3818.999999999998
50,00e6f14db2ad47ffa1084f27dddd1af6,11.333333333333334,3,2763.999999999999
51,00e7469cbfd286267003d12e136821de,17.75,4,3637.9999999999995
52,00eed474c14f9b22aec058bc39e5c6f3,12.333333333333334,3,4015.9999999999995
53,00f8817b8a9e47c148f2c097f92df1c3,12.333333333333334,4,1529.9999999999998
54,00fbc22b589ec35ccdfd431672ccf7da,10.0,3,5339.999999999996
55,00ff79b174aeedd629f99c23fc13dc5d,9.0,1,2434.0
56,0101a525b25400bc972e06655d65fc0d,13.0,5,5073.999999999999
57,010222f02a056a054c9ee6be06b2154f,18.5,2,364.00000000000006
58,01052baba6a7e56c965a13198964fa7c,22.5,3,2835.9999999999986
59,010bfb6072995d7dafdc5e814aeab1d0,28.0,1,1568.0000000000002
60,010d23a3f8e4071dfe829d9684d40b6e,11.333333333333334,3,4259.0
61,0110371e62e5060f62e80adb61f2847b,22.0,2,1274.0
62,01190776bec41cdf11d12c0517c40f91,23.0,4,4649.999999999995
63,011985e773ed28af623a306581150b9c,16.666666666666668,4,3044.9999999999995
64,011ab0219b8e39a243fc3fdf40aa2623,10.0,2,1187.0
65,01223e751f579865086607837d84ca17,19.25,4,3694.0
66,0123b6aea8ff4d0d9eace3cb04809d01,12.666666666666666,5,4009.999999999998
67,0126698bf0852a3c3912153008ad3284,15.0,1,3721.999999999999
68,012b682b4ead97e70fa4997834fd11bf,11.0,3,6060.999999999997
69,012d4ac655574bf4a121a29080e04b9d,8.0,1,1752.0
