,client_id,Recency6,Frequency6,Monetary6
0,00008fb32c1c30a8ae8356b5591935e0,12.0,1,699.0
1,00053df5878f08fff64bb6d19d857bdb,30.0,1,276.0
2,0005b7ebab1e76312231acce6ec054b8,7.0,1,10236.999999999998
3,00097e5a83bb53c0d0fc6dcc2b4939ab,4.0,1,1666.0000000000002
4,000b598bb8fa552507ee02a4d4096682,5.0,2,4522.999999999997
5,00125fe3b05ba65e08e6727837059786,15.75,5,417.0
6,00157fd1a5d51498f4f6b163341ba789,12.0,1,261.0
7,001ade57055e272b4dfd41b701710e35,25.0,1,1330.0
8,00234b12b504293a70f7bbf9ad4a207d,18.5,2,97.0
9,0024c6c5939e911f9aa9a64d1d25dae9,30.0,3,4922.0
10,002e4de31370e6e8202dabdf00aa3a14,5.0,2,1716.0000000000002
11,0036108a19275d89a0bbba144e39eada,14.0,2,1398.0000000000002
12,00394c180574d1719172676517e087ea,18.0,2,3424.999999999999
13,003fd0982c547375c04e9075ade25ea9,12.5,2,3458.999999999999
14,0049ec94684ed5a338738e3c8072c0ec,16.5,5,6502.999999999996
15,004decae2c0fc97a04bdc81472ddec8f,19.0,1,20.0
16,00519e10e482f70d94d2395f3459b952,4.0,1,2061.0000000000005
17,005740df41b6f960037de9bd45f184c6,30.0,1,503.0
18,0059129770743d2bce45e555283c06b8,19.0,1,3787.999999999999
19,005d8c4b703d1ec3e467a55fb5093e4a,12.0,2,4501.999999999997
20,005e34417f2e3a183788b7e658f42105,5.5,2,1609.0
21,00608eddd0da408d5825d5f685d9b17c,12.0,3,1024.0
22,0064cf2a5f8e8921a36dfd26eabd926b,11.0,1,135.0
23,00654016f04fd034f2bb53d8a29252dc,17.166666666666668,9,10334.999999999996
24,00672e9ed1643c66bd8e916d4a964d2d,14.0,1,151.0
25,00698aea5b915a68244728781d831e4c,26.5,2,834.0
26,006b83739e32337be0a7258238813e8d,22.5,2,2996.0
27,0076be9b8aab85eb8264692e02322f6a,18.5,2,8552.999999999995
28,0078f950123e1995b103faf24e65f844,23.0,2,4798.999999999995
29,0080de77607ec3a65e18f4bd5bf9c55e,9.0,5,4097.999999999999
30,0082fe2c37beab8de4f37a89b8ed1bb2,7.5,2,1895.0000000000002
31,0090582ed8eeda8ee165e0cbb36b192d,18.0,1,978.0000000000001
32,0094003dec93609ccd0909ce07fc96c6,21.0,1,2353.0
33,009ab8148630220ae3a26dd86b89a2ca,14.0,5,4430.999999999998
34,009d078a50c98591da51e79cae55ba2a,9.0,1,622.0
35,009d8d95689557f60edf09dc67e5b490,25.0,1,571.0
36,00a5da0a21e5006a438aa6949794ab81,8.0,2,8174.999999999998
37,00a875a145476bb7468126138c8ca14e,13.5,3,1975.0
38,00a9e93b3559e8efb5b7cb45d4b1beaa,14.666666666666666,3,2897.0
39,00aad79d2ae4375af93b640d24bedbca,26.0,1,3107.0
40,00b6cc3545ae4575e4121a307a4bb715,16.0,3,7337.999999999995
41,00c2fa4878ff9468ae178a9e87172e79,21.0,2,2023.0
42,00c52b4835ef83f8af242747a39554c1,18.0,1,972.0
43,00ca4517f41ebc5cf1fe5b7f5b2c742a,26.0,2,8976.0
44,00cb2d287c9055eb5766c21f144bd681,4.0,1,416.0
45,00cc6aaf43cee7d13b1f7ac75f19b9fd,21.0,1,362.0
46,00d69ece52280cfefa842b3651992151,17.5,4,4462.999999999999
47,00d801728caf81f101f42d223cc5a4bf,26.0,1,124.0
48,00dbfd7b587e2e9e15122203d952b76e,18.0,1,1701.0
49,00e4edcb55575fb8d4074650754854ce,28.0,2,112.01
50,00e5e38b8db3cb439ac3707aa7aeed95,13.5,4,2518.0
51,00e7469cbfd286267003d12e136821de,13.666666666666666,3,3288.9999999999977
52,00ed549c5de54a1d419986554fc44511,16.5,13,6649.9999999999945
53,00eed474c14f9b22aec058bc39e5c6f3,22.0,1,2982.9999999999995
54,00f8817b8a9e47c148f2c097f92df1c3,26.0,1,159.0
55,00f9287c4decdf0f9182dd15d30bb71d,19.5,2,560.0
56,00ff79b174aeedd629f99c23fc13dc5d,6.0,2,2867.0
57,0101a525b25400bc972e06655d65fc0d,24.333333333333332,3,1989.0
58,01052baba6a7e56c965a13198964fa7c,19.0,1,3666.9999999999986
59,0110371e62e5060f62e80adb61f2847b,8.0,1,5988.999999999998
60,01190776bec41cdf11d12c0517c40f91,17.0,4,11079.999999999996
61,011985e773ed28af623a306581150b9c,24.0,1,859.0
62,01223e751f579865086607837d84ca17,4.0,2,3774.0
63,0123b6aea8ff4d0d9eace3cb04809d01,18.0,1,1534.0
64,0124870dcc0743b75843dc58a3f73660,26.0,1,1540.0
65,01252dc0c15e483babacafa6866e05a0,13.0,1,2975.0000000000005
66,012d4ac655574bf4a121a29080e04b9d,18.0,1,2408.0
67,012e54be30f2e628f8836b8e48e0835b,19.0,1,1098.0
68,0132da6a32b9339cc9fe62d7bbf72225,20.0,1,1620.0
69,0135dd12f71f1cdfeaedbcb0ba97a940,11.0,1,1884.0
70,0141c75b42a2cb1d72742ae8eae6945c,3.0,1,392.0
71,0148cd60d16150c24baf8da5c05d95eb,17.0,1,159.99999999999997
72,014961c24b58dab2aef1db8508825570,7.5,3,4407.999999999998
73,014ae63ca75a85be364c4b9b3db0ca74,10.0,7,4644.069999999999
74,014fa265f375c4aff5d779757c918ed8,1.0,1,57.0
75,01518165e8badd0c3cf8e84de01e9ccb,25.0,1,1963.0000000000002
76,0155cd3c31a79022e444086432a21ac7,29.0,1,3709.999999999999
77,0163b01c3c7b7aee4d4d0aea056d5d0b,25.0,1,788.0
78,01646d09a26f6c84c8bbce5c5f334423,2.0,1,281.0
79,0165a78a416355d163b973798251d8a4,13.0,2,426.0
80,0165bc4c305d8968f11af483468c22c9,6.0,3,22581.999999999993
81,0172f7e12794ed0282e316022f834fd2,14.5,2,2981.9999999999995
82,0174e5e24df681795f5ad90f2a09d44e,18.0,1,1752.0
83,01789354a9205ac0e120df806b507ec8,23.0,1,1071.0
84,017a8d16ad048f04fcc1d83f40d7015f,22.0,2,1399.0000000000005
85,017ab3fc59c785b5ab6ff91ce21e937b,15.0,2,1610.0000000000002
86,017b589ee09f22b74f81ced4076cdb70,7.5,4,1545.0
87,017f4f014046a606a76cda392cf152f3,14.0,2,746.0
88,0181521d39731c515f029a301fb3b82a,14.0,1,931.0000000000001
89,01838bfaa16ca57a9fda8a4b52d12fc9,19.5,2,602.0
90,01854dbc9cdb1eabce8ab39b2fed3335,2.0,1,1982.0
91,018d88dd20da3ba94ff4383ab61eb7ba,9.5,3,4262.999999999998
92,018e0000cd76e6ada347f36e6faa01af,6.0,2,1359.9999999999998
93,018f303629026ae86ef96fed36ae2c8d,14.583333333333334,14,9788.999999999995
94,0196ccbfa2998a06d53613ce100da1cf,31.0,1,232.99999999999997
95,019ad8bb492ff141c8bbc84c113c82b6,19.0,1,2166.0
96,019b309274752905ead1467bf84b57e4,2.0,3,3588.999999999999
97,01a0c163402e625af3b8a29a2b14c945,6.0,1,4789.0
98,01a55107949c74db693a9e2c6c41510a,22.0,1,653.0
99,01a75e6395a6e640101348794309ba78,26.0,2,3360.9999999999986
100,01a8610dd1478cb1ca4b4e30c7cd2bc1,16.333333333333332,3,1710.9999999999998
101,01a8a7b3d696fc1e082a0088ab8892fa,18.0,1,1372.9999999999998
102,01aa77d4e2ebb256c1d8d8d4bc07b769,16.0,1,1852.0
103,01b5ff8d2e41167fe612fc33bc67d119,28.0,2,356.0
104,01b7e8449fb03991c1861409504776cd,14.6,6,2172.0
105,01b8441525306c15d2ec7ea55f6e4b82,4.0,1,9554.999999999993
106,01bad65061a6b011424414f3b29791f8,23.0,1,621.0
107,01beb95647d1935c5906631089e366f6,9.666666666666666,3,8174.999999999996
108,01c085f76411fbca33b474798a2dbfe7,4.0,1,484.00000000000006
109,01c09d01f09e016f2595148376f35d04,8.666666666666666,5,7917.999999999998
110,01cd4d043fc091a95990538ec3674bd7,6.0,2,1777.0
111,01dcce57dbc17da93aeaecdd3f25702b,16.666666666666668,4,12491.999999999998
112,01dcd7c1da02192ba4bacd3950e80e41,2.0,2,2073.0
113,01e00c9dff1fbcf65b630f9b7ea2631e,18.0,3,5120.0
114,01ef06a76935ce7d3d66bf6b71d04d25,21.0,1,3326.0
115,0200b979ed19bfa86d5c31b77a7a28b0,8.0,1,148.0
116,02023a48919caa6c9424427a9585feae,20.333333333333332,3,5527.0
117,0207e0e89ec188c05edfcc96487d9862,12.6,6,8647.999999999996
118,020867055fe82567fdb55d83f2df0396,17.333333333333332,3,3174.9999999999995
119,020ba4bfc3ea5503014fcb9ac71381e9,21.0,1,1540.0
120,020be957f8738367605e048f2c030724,1.0,1,994.9999999999999
121,020c24612987516347ae4260223dd37a,19.333333333333332,3,1748.0000000000002
122,020cb267efc9f9241e864a5f5cf543a1,12.0,4,5884.999999999998
123,020cda60241ea1663043fb6bb2e21ccd,28.5,2,2304.0
124,0219ecc2f371a108202c27bac8db9273,4.0,2,900.0
125,021d5e34f955fba3e8f741087c99c153,27.0,1,1155.0000000000002
126,0223d0c02da8b9139e221af0be109357,17.0,4,9419.999999999995
127,022e13b3366b1d320c87662ee678ebcb,14.0,4,7658.999999999994
128,02319baaf0bdabfef3c7ab318988e453,26.0,1,118.0
129,0233acbda5e33acf6ae4523fb0c37dee,29.0,1,802.0
130,02355eb3ae8b3cd4e8d7e982b05649f8,17.0,3,5386.999999999997
131,0237cf3cd26e2831221fa2be60266c77,6.0,1,236.0
132,0242b5dc8863bc96b0f2c3fcf29560c1,22.0,1,1021.9999999999999
133,0246920723e86b486570ee973f5fe201,23.0,1,252.0
134,02495479abd403eb047376f02ead551d,17.5,5,5770.999999999996
135,024e3c01a5322286930499a12c156eb4,25.0,6,4556.999999999999
136,025035ff88b9b65005cc7c01a48474ff,10.25,4,10365.999999999996
137,0257801aaf0e465b24bcdef3d794dd8d,18.333333333333332,3,3069.9999999999977
138,025938d08e182e9ad5bea2f423453852,25.0,2,7813.999999999996
139,025bfdf5ae32b549b814693ea6df2819,12.0,2,443.0
140,02624f30b2bfd8f4a73f84b6972d4ecd,9.0,5,4938.0
141,02649f9811cd5ef8309b76647a407714,24.0,1,622.0
142,02688c99a6d4cb128b405e110029dfa3,15.5,2,8288.999999999998
143,026bf97a01900966ef71d8684e8dedb3,7.666666666666667,4,7599.999999999996
144,026faf79e90543991ec12b9012509a12,15.75,4,5079.999999999998
145,0274104482ba920e534053838525ae10,18.0,2,2178.0
146,027867eae02110a581f0e56671af53fe,7.0,1,552.9999999999999
147,027cc3bacd8cf2a505453d46f235f1d7,11.25,5,6121.0
148,027e463efa2a413308421e251ad008ef,15.0,1,1048.0
149,027f8b05dc1bab4b797205a1a02df8bb,26.0,1,3302.9999999999995
150,029b310ce78704173c10dd7605c54758,10.5,2,975.0
151,029db71d2f86a3560915e146066bec9c,6.0,1,1673.0
152,02a7614938964b61579b8fe98a74dadf,19.0,1,1073.0
153,02accb14c753bf7854abad2ad821580b,22.714285714285715,7,789.9999999999999
154,02b18edb42bf74aad5b0ae5fc8be3e35,22.0,1,814.0
155,02b1e3a536704024490b00a823a6470d,12.6,8,3946.999999999998
156,02b322b60fcd8b3c13ae39b60d904379,14.5,2,957.0
157,02b335ed9f8a0e7940b56b875417906f,14.0,1,39.0
158,02bc92465a039120780cfd1bf4807aaa,29.0,1,2304.0
159,02beec9b5be9fd24537e7408ff611107,19.5,3,3543.9999999999995
160,02c017695eeb8be603a1153af96c2ec9,16.5,2,634.0200000000001
161,02c5b22557cbcd816982f222870fc00c,19.0,7,3276.999999999998
162,02cd3f2fd1333118f343e141d016931a,14.0,4,832.0
163,02cde705814dd70b84b3ef34e2591404,7.0,2,4390.999999999999
164,02cf0e7680da5ed73946ecb8bbe59dd9,16.875,8,10893.999999999996
165,02cf1f4e9360a997b580993216308fca,24.0,1,467.0
166,02d59ffe065c2f1b25ed63623c0d03d5,25.0,1,890.0
167,02d9155157c92c467f25abfaef97d1dd,8.666666666666666,3,4437.999999999998
168,02e114533d70857b0b425b92aac80c80,19.0,2,2318.0
169,02e581751521dbde156f1203a88a7363,16.75,4,6350.999999999999
170,02e62b440f2ce2402d6f0139a87beda8,27.0,2,759.0
171,02f5f49e528f28e9cbb451271a953d21,22.375,11,6389.999999999996
172,02f6e6b662d5eabb7c5063f1c2b61262,30.0,1,259.0
173,02f6e919f8475f4d62337c19e5ff788e,25.5,2,2385.0
174,02f8a2850588aeedb067e08ba66fb2d6,18.0,2,1319.0000000000002
175,02fc1c89cb865816846a2a59167bd5d0,15.5,2,9980.999999999996
176,03076d0ece19f29598fa671e52484eeb,23.5,2,5244.999999999997
177,0317fddbdc1041c5edba4e2ff5c105d2,28.0,1,1441.0
178,0324258faeddd1662f69e943d76e8d3f,18.0,2,2634.0
179,03261339b5899d8f341a614f0185221d,19.0,1,6105.999999999999
180,0328f2758c552e185f103b12248de350,24.5,2,1152.0
181,032d809d274ff0445e30c436b0641afd,23.5,2,97.0
182,032fbf1576cde0cf574770e27591af38,17.0,1,1933.0
183,0337dff2ca9c04c1b36b074b4d38ac64,30.0,1,749.0
184,034667c43a19d2f007fc0cefbf9f4803,18.0,2,2192.0
185,03557984bf9a5e2baae8544428a34961,7.333333333333333,4,2694.0
186,035588a45a6ff1150d8a69429a0572be,17.0,6,31417.999999999996
187,0358609aeff06fbbb02a0849ab186dcb,27.0,1,547.0
188,035ad6e0084d1f23086a2cbe78dcc196,23.0,4,1085.0
189,03652f76056071aff4fffe7d97c3f6e6,1.0,1,3984.9999999999995
190,0368775f6ec388487ddd099dffb7cddc,19.0,1,946.0
191,036ed8a58de204d3211f9ae9af00999b,27.0,1,2122.0
192,036ff3d0b3db02f8b6fcf497e2d6d063,13.0,1,973.0000000000001
193,037546d82570cd8bf195b6caa11d49f4,22.0,1,130.0
194,037dce21239c22808d8d99882cd165d2,21.5,2,5680.999999999997
195,038a77c536c2ef39bc87977ddc6d4e85,29.0,2,1207.0
196,038bd6ba54222e71c4c07bb01108c18f,15.8,6,1901.0000000000007
197,0394d6683d230c891733682645f31519,1.0,1,455.0
198,039beec79a47ef021c356d8b7bff7068,24.0,1,13007.999999999995
199,039ca3878f3f925cc1af52c1c9cccdd5,5.5,2,1450.0
200,03a77cb5b0ca85dfd993738823fc581a,21.0,1,1607.0
201,03b2d2dddb3e2bc49dc93b03cd4656ec,8.333333333333334,4,4490.0
202,03bc3933737fa664f7918569fe17d519,15.0,1,737.0
203,03bdd3affb7762a09b71618fa36f86bc,22.0,3,27.0
204,03bde5ac9b02b75ddfce22c4eec7671f,31.0,1,2661.9999999999995
205,03c1927f544ba357b259e4d5f69ebee9,20.0,1,1412.0
206,03c449732c5040eea829141adb2e713a,5.0,1,129.0
207,03c52e36e15da916c294c26dd60de816,14.25,5,4386.999999999999
208,03c6fe7ee592db41a00e57b459d2fb7a,7.0,1,2871.9999999999986
209,03cd0498835ddf22cc1da92b2dc91625,2.0,1,387.0
210,03cd62513d14e9249742a2547845a7b2,16.0,4,1597.0000000000002
211,03ce1d1e7b40f3d76b90b6fb94e16864,17.0,3,1177.0
212,03cf1d734552b2c4e8fb8c802ab2b295,19.0,3,4867.0
213,03d129ae3df5789e4c4d9ed70bc14433,15.0,4,1165.0000000000002
214,03d3714bb0b8d66f02b9b158550033da,20.0,1,412.0
215,03daec38fc0dc01b74d441b62ae4e427,9.25,4,4852.0
216,03ded93262da87aabab41a474465c7cf,13.5,2,581.0
217,03df9e3254526946dd7945f1744da161,20.0,2,2961.999999999998
218,03e4b8212766aa4eb0b5187867e57966,14.0,1,2665.0000000000005
219,03e6aa73ee8c8ad47595236a9833f986,15.0,2,2125.0
220,03e8a23b1f360fe09edafc454bcfbfea,22.2,5,2991.9999999999986
221,03e8fc73db23766da13346445156b9b0,18.333333333333332,3,3434.9999999999995
222,03ea37ec9cab33f24b2d4c493f3e0879,18.0,1,2157.0000000000005
223,03eef42fd4ac2e8b41ed8cee943524fc,10.25,4,4374.0
224,03fc7b6ecba4eac529bd7349c76f779e,18.0,1,692.0
225,0400e5a1a80d514d168454f88868cadc,8.0,1,903.9999999999999
226,040d6670c14f0ff93c6cf03b95537f34,14.0,1,7097.999999999999
227,040e5b93a1145b54597b26ce200a475b,5.0,1,1293.0
228,041a788089a856dd3f2d161e13806736,17.0,1,4842.999999999997
229,043028817219a7b3544e168b290ae1c8,15.0,1,526.0
230,0431c9d8b4278728c0c5240ff986fed6,16.8,5,7459.999999999996
231,043511072bde97c1682dac30b3e47835,22.0,2,5189.999999999997
232,04365ea45ece7b57d0b484b2019d14eb,19.5,3,4396.0
233,043a642680916955a983f815d867cce3,20.0,2,7702.999999999995
234,043c1aedda9327407ca20f3784a60d4c,12.0,1,2120.0
235,043ca35bf9b93db4852f20dac9233aca,17.333333333333332,5,13181.99999999999
236,043f956c015d7435e7259ff649ec58ac,21.0,1,1737.0
237,044014d8ffcf854c88dd73cc36860052,15.0,2,3301.999999999998
238,044c51e055e028efa86c84d8d3e61d3a,11.0,2,655.0
239,0456d9be0a615539dce68413078b199d,20.0,1,106.0
240,045c730db7b783fa659a1408f9fad943,12.0,5,1299.0
241,0464cfe4e26fb9b38bd3579c417b636d,12.333333333333334,3,2123.0
242,046e70fca72a2a98a3368265b9498f83,27.0,1,2662.0
243,0472f1302bc903a10be73a82bdabfb8b,12.333333333333334,3,14762.999999999996
244,04764adf6ae7e0e88d9b421ea1cb0c6d,20.0,1,6310.999999999997
245,0476e740b63e4626069de616100c8aeb,5.5,2,6911.999999999999
246,04783acf1fff7825d73bd06e3e37143a,20.5,2,2421.9999999999995
247,04783b95c1fbf3feff776f457ea7ffb7,11.0,1,4060.000000000001
248,0484bced3c4bcfefa0fa90ae2eeea990,20.333333333333332,6,3052.9999999999986
249,0485e16918ec2fd293cce196ae7946cc,16.5,2,4141.999999999999
250,0487a04ff331d57f982b61d28db042b0,7.0,1,137.0
251,048d5205375c84db0337c34181cd40d9,17.4,14,2056.0
252,048f90b895b19b3fde071b82f814edde,11.0,1,511.0
253,049afb0284d1fe17d2c6fc5e84dd325c,26.0,1,3133.0
254,04a04e823f789933a200b5df88236d77,4.0,1,1582.0
255,04a6e2252ce7e7ddf91e5abe53af7ec1,22.5,2,1781.0
256,04aa880c4df1ff3504f22e652a50925f,23.0,1,928.0000000000001
257,04ac8420c570bb6c03cb6c1e8855b46c,14.0,4,8755.999999999995
258,04acbbe65475397d9ad40dad2109004d,7.0,1,934.0
259,04b8d704a929191e9d2f84e6e49d1700,2.0,1,111.0
260,04ba6e284eaf39fff0ed09efe6b744de,6.0,1,799.0
261,04be9f3429b10d1102794a914442afe2,14.0,1,1364.0000000000002
262,04cd4d40ed4dbd1e30a84f54fe9f5af7,20.666666666666668,7,1970.0
263,04ce0fc5511af18975aa1898676a249d,19.5,2,5933.999999999999
264,04e3b353c7903c1ea9244a9abfb59917,20.0,1,142.0
265,04e41184eb58a18a82fd095561b025d5,29.666666666666668,4,4975.999999999999
266,04e87e32ab7660fc90134c5dcfa4351c,12.0,1,1127.0
267,04eb211c262e0acf25ddf03db96f6481,13.0,1,556.0
268,04ec3af94a9ecdaf17cb697c611e35c4,15.0,2,175.0
269,04f3e43749cb5690a275f9859c0d1f2b,31.0,1,595.0
270,04f47583d51019a257d6054d517923a1,17.0,3,5120.0
271,04f5ec535d69ab0547a068aa4c4ad10b,10.8,5,2214.0000000000005
272,04f6e28204b65444ef73b9d0fb337862,20.0,4,3019.9999999999995
273,05076644a49b1ab9a8115bdf88363b0c,23.0,1,423.0
274,050f38a229fc74bbc3412bdfb9b65acf,27.0,1,3038.9999999999986
275,050f44ed5a64a68629832342c9f5c284,20.5,3,5290.999999999998
276,050f5fc79e2f89f4e8cf502453c543a7,2.0,2,195.0
277,0515ac4db70731af871dae475b920989,20.5,2,2513.9999999999995
278,051d4e93558de4e0770c53565f8da03a,26.0,2,495.99999999999994
279,0521208a00b84bdbea091287257d3fcf,28.0,2,1361.0
280,0521f8ea0f2a79dfcc52a9b7044633ed,7.0,1,3529.0
281,0523f49ec84d448fc518c11a86ffc4c5,26.0,1,694.0
282,052426e5c14a8e5f52a3c8cf258001c6,11.0,1,249.0
283,052651cd4c27c902ff4897f17c6b3506,6.0,1,249.0
284,05313449cfa36e2970a4f295e668899d,27.0,1,1700.0
285,0532bb4127c89c77b7618068a79d3360,21.5,2,639.0
286,053310c0201c4cbeee97433f3ee63983,13.0,3,495.0
287,054b3e87dd1fbd8f61e83d2fd3603017,2.0,1,11699.999999999998
288,054c54b45a87901e896ef545a795f388,13.5,2,9575.999999999995
289,054cbc7d12c4555be2685b0574f0d2ab,29.0,1,3836.0
290,054f1f6210c1f891be1a00bd58428472,27.0,1,308.0
291,055273abfce14f90fc547fcc71ed7a07,12.333333333333334,5,4160.999999999999
292,0557f7aef21452c2768647ca2a9d63bb,8.0,2,3797.9999999999986
293,0560ac7d836f6418a1c200f1477a833c,7.5,2,1922.0
294,056406469aeadb295876d5b0bd0f520c,30.0,2,1185.0000000000002
295,05665bde6e58e9c70fe52cac916b0669,16.8,7,10359.999999999996
296,05682a37cc5cc11ce67970589ddd8811,18.0,5,2946.999999999999
297,05696790c995b181b350b446962234ea,30.0,1,5201.999999999999
298,056a06dbfc3e8829238541905c9d676f,13.666666666666666,4,12066.999999999989
299,05707ea96bccfe3a8dfb8e21298a1d2f,14.0,1,781.0
300,057a6eb61ef64dd02a9a6ee518c962d3,20.0,2,1302.9999999999998
301,05856c79c754016c2319f18bd3ce618a,14.5,2,3923.999999999999
302,0585758d5b69e4a465d0e37132c07454,19.6,6,7830.999999999995
303,05882cb7f14247b5f67227bec51d3ab0,30.0,1,1612.0
304,0594ea8d7aea4d520f9b34a7f5c5e5da,17.2,8,7706.999999999997
305,0597e260383f96b199c0b4e85e621e07,23.5,2,364.0
306,05982a6605eb76372e3e2374b9c1bf3a,20.5,5,27967.000000000033
307,059a226a1c6aa435d8b6e8fa7afe0d2c,5.5,2,3851.9999999999995
308,059bf10840f7c277d7ce18af730cd25d,31.0,1,558.0
309,05a91d72c7817099c64f9b991a9fb1a2,12.333333333333334,3,2845.9999999999995
310,05a9c4556adf43cdf22070a02394b7b4,14.0,2,526.0
311,05ac5fa268c33e7a9305499a1a7c8ab6,12.0,1,1414.0
312,05b0327974a870c1ab5081c8ef839539,18.0,2,240.0
313,05b038b63ce78e3bf80c6dbd2e60dbeb,22.0,2,644.0
314,05b8008098747f2a019309d2220087e3,25.0,1,2313.999999999999
315,05c644a7af0cc7c7e4a08761864858be,24.0,1,989.0
316,05ca54cca28e5ae38fbafc1776869603,7.0,2,3497.9999999999995
