,client_id,Discount6,Frequency6,Monetary6
0,00053df5878f08fff64bb6d19d857bdb,14.826126398548533,1,276.0
1,0005b7ebab1e76312231acce6ec054b8,42.14741229013325,1,10237.0
2,000b598bb8fa552507ee02a4d4096682,18.495497365954165,2,4040.63
3,00125fe3b05ba65e08e6727837059786,9.58775796612881,5,417.0
4,00157fd1a5d51498f4f6b163341ba789,23.963726864433443,1,261.0
5,001ade57055e272b4dfd41b701710e35,8.735398024704091,1,1330.0
6,00234b12b504293a70f7bbf9ad4a207d,0.0,2,97.0
7,0024c6c5939e911f9aa9a64d1d25dae9,7.423193252144543,3,4922.0
8,002e4de31370e6e8202dabdf00aa3a14,46.5802004121953,1,1499.0
9,0036108a19275d89a0bbba144e39eada,27.358394488350818,2,1398.0
10,00394c180574d1719172676517e087ea,19.551244539273846,2,3425.0
11,003fd0982c547375c04e9075ade25ea9,16.094788002785666,2,3459.0
12,0049ec94684ed5a338738e3c8072c0ec,36.89327622085884,5,6347.030000000001
13,004decae2c0fc97a04bdc81472ddec8f,0.0,1,20.0
14,00519e10e482f70d94d2395f3459b952,21.714126329928767,1,2061.0
15,005740df41b6f960037de9bd45f184c6,0.0,1,503.0
16,0059129770743d2bce45e555283c06b8,19.072545289105804,1,2371.83
17,005d8c4b703d1ec3e467a55fb5093e4a,15.18591637270475,2,4502.0
18,005e34417f2e3a183788b7e658f42105,17.108479840647718,2,1571.01
19,00608eddd0da408d5825d5f685d9b17c,25.246833101986596,3,1024.0
20,0064cf2a5f8e8921a36dfd26eabd926b,19.66717095310136,1,92.01
21,00654016f04fd034f2bb53d8a29252dc,7.069041305731354,9,10335.0
22,00672e9ed1643c66bd8e916d4a964d2d,0.0,1,151.0
23,00698aea5b915a68244728781d831e4c,1.5343423723011471,2,834.0
24,006b83739e32337be0a7258238813e8d,11.878371612209921,2,2799.42
25,0076be9b8aab85eb8264692e02322f6a,25.708550642340377,2,8469.02
26,0078f950123e1995b103faf24e65f844,10.963776665994525,2,4507.07
27,0080de77607ec3a65e18f4bd5bf9c55e,15.437495602558524,5,4098.0
28,009ab8148630220ae3a26dd86b89a2ca,25.178896819386686,5,4431.0
29,009d078a50c98591da51e79cae55ba2a,8.474456575472097,1,622.0
30,009d8d95689557f60edf09dc67e5b490,34.84634104929537,1,571.0
31,00a5da0a21e5006a438aa6949794ab81,27.640314185222053,2,8175.0
32,00a875a145476bb7468126138c8ca14e,26.2345981376042,3,1975.0
33,00aad79d2ae4375af93b640d24bedbca,5.469677915182003,1,3107.0
34,00b6cc3545ae4575e4121a307a4bb715,7.343609590755329,3,6907.15
35,00c2fa4878ff9468ae178a9e87172e79,6.761876904037306,2,1241.35
36,00c52b4835ef83f8af242747a39554c1,6.37391334226712,1,972.0
37,00ca4517f41ebc5cf1fe5b7f5b2c742a,22.740877367719747,2,8976.0
38,00cb2d287c9055eb5766c21f144bd681,31.069570497776176,1,416.0
39,00cc6aaf43cee7d13b1f7ac75f19b9fd,18.192367199587416,1,362.0
40,00d801728caf81f101f42d223cc5a4bf,0.0,1,124.0
41,00dbfd7b587e2e9e15122203d952b76e,23.723338020994337,1,1701.0
42,00e4edcb55575fb8d4074650754854ce,19.908140639847957,2,112.01
43,00e7469cbfd286267003d12e136821de,10.462371318058565,3,3289.0
44,00eed474c14f9b22aec058bc39e5c6f3,12.085937611230552,1,2983.0
45,00f8817b8a9e47c148f2c097f92df1c3,13.515470386638992,1,159.0
46,00f9287c4decdf0f9182dd15d30bb71d,3.622537572600444,2,560.0
47,00ff79b174aeedd629f99c23fc13dc5d,32.73320138186736,2,2867.0
48,0101a525b25400bc972e06655d65fc0d,15.092891335583687,3,1877.4
49,01052baba6a7e56c965a13198964fa7c,21.413793376267858,1,3667.0
50,0110371e62e5060f62e80adb61f2847b,5.942523429829295,1,5989.0
51,01190776bec41cdf11d12c0517c40f91,4.723975657283852,4,11080.0
52,011985e773ed28af623a306581150b9c,0.0,1,859.0
53,0123b6aea8ff4d0d9eace3cb04809d01,27.02085804107603,1,1534.0
54,0124870dcc0743b75843dc58a3f73660,21.133640832063303,1,1540.0
55,01252dc0c15e483babacafa6866e05a0,13.407609236588037,1,2673.56
56,012d4ac655574bf4a121a29080e04b9d,39.91039554388822,1,2408.0
57,012e54be30f2e628f8836b8e48e0835b,20.22221286982871,1,1098.0
58,0135dd12f71f1cdfeaedbcb0ba97a940,17.16083339641845,1,1884.0
59,0141c75b42a2cb1d72742ae8eae6945c,42.350300060158766,1,392.0
60,0148cd60d16150c24baf8da5c05d95eb,3.8087177316969956,1,129.82
61,014961c24b58dab2aef1db8508825570,23.5019160430673,3,4359.51
62,014ae63ca75a85be364c4b9b3db0ca74,4.667588706123188,7,4304.15
63,014fa265f375c4aff5d779757c918ed8,0.0,1,57.0
64,01518165e8badd0c3cf8e84de01e9ccb,19.34551877367689,1,1963.0
65,0155cd3c31a79022e444086432a21ac7,28.68515777083187,1,3710.0
66,0163b01c3c7b7aee4d4d0aea056d5d0b,0.0,1,739.58
67,01646d09a26f6c84c8bbce5c5f334423,24.558456895420548,1,281.0
68,0165a78a416355d163b973798251d8a4,16.197719536289842,2,426.0
69,0165bc4c305d8968f11af483468c22c9,41.15163775426162,3,21794.190000000002
70,0172f7e12794ed0282e316022f834fd2,31.023032457336456,2,2929.01
71,0174e5e24df681795f5ad90f2a09d44e,1.5978538524844221,1,1752.0
72,01789354a9205ac0e120df806b507ec8,24.66001096100932,1,1071.0
73,017a8d16ad048f04fcc1d83f40d7015f,20.06642576784013,2,1399.0
74,017ab3fc59c785b5ab6ff91ce21e937b,33.09459511762097,2,1610.0
75,017b589ee09f22b74f81ced4076cdb70,14.221373928776078,4,1545.0
76,0181521d39731c515f029a301fb3b82a,21.51320374816077,1,392.68
77,01838bfaa16ca57a9fda8a4b52d12fc9,8.555871894223507,2,602.0
78,01854dbc9cdb1eabce8ab39b2fed3335,6.7889122528936925,1,1397.01
79,0196ccbfa2998a06d53613ce100da1cf,8.189883976643667,1,232.99999999999997
80,019ad8bb492ff141c8bbc84c113c82b6,37.111118208450804,1,2166.0
81,019b309274752905ead1467bf84b57e4,25.108761522597035,3,3589.0
82,01a0c163402e625af3b8a29a2b14c945,1.4889715160590205,1,4789.0
83,01a55107949c74db693a9e2c6c41510a,0.0,1,653.0
84,01a75e6395a6e640101348794309ba78,18.874038191172225,2,3172.03
85,01a8610dd1478cb1ca4b4e30c7cd2bc1,18.25186860950676,3,1658.01
86,01a8a7b3d696fc1e082a0088ab8892fa,19.358630228349945,1,1373.0
87,01aa77d4e2ebb256c1d8d8d4bc07b769,12.653516933382953,1,1852.0
88,01b5ff8d2e41167fe612fc33bc67d119,28.711953070626635,2,356.0
89,01b7e8449fb03991c1861409504776cd,11.512078771184788,6,2172.0
90,01b8441525306c15d2ec7ea55f6e4b82,24.28667349416385,1,9555.0
91,01bad65061a6b011424414f3b29791f8,26.062734240469997,1,621.0
92,01c085f76411fbca33b474798a2dbfe7,9.948212347173033,1,484.0
93,01c09d01f09e016f2595148376f35d04,22.91078502089953,5,7454.61
94,01cd4d043fc091a95990538ec3674bd7,32.3224521250074,2,1777.0
95,01dcce57dbc17da93aeaecdd3f25702b,9.817483977044336,4,12315.8
96,01dcd7c1da02192ba4bacd3950e80e41,28.382577542426514,2,2073.0
97,01e00c9dff1fbcf65b630f9b7ea2631e,19.209369947604827,3,5120.0
98,01ef06a76935ce7d3d66bf6b71d04d25,34.50794967246428,1,3326.0
99,0200b979ed19bfa86d5c31b77a7a28b0,0.0,1,148.0
100,02023a48919caa6c9424427a9585feae,12.651752463526,3,5527.0
101,0207e0e89ec188c05edfcc96487d9862,11.188851131820384,6,8648.0
102,020867055fe82567fdb55d83f2df0396,12.990740496054336,3,3175.0
103,020ba4bfc3ea5503014fcb9ac71381e9,23.774240539716494,1,1540.0
104,020be957f8738367605e048f2c030724,19.385597383915165,1,995.0
105,020c24612987516347ae4260223dd37a,41.34226533749483,3,1748.0
106,020cb267efc9f9241e864a5f5cf543a1,13.418883234100353,4,5885.0
107,020cda60241ea1663043fb6bb2e21ccd,24.72878577682515,2,2304.0
108,0219ecc2f371a108202c27bac8db9273,43.9016609422377,2,900.0
109,0223d0c02da8b9139e221af0be109357,11.052767488971977,4,9096.34
110,02319baaf0bdabfef3c7ab318988e453,0.0,1,118.0
111,02355eb3ae8b3cd4e8d7e982b05649f8,16.23767486548614,3,5387.0
112,0242b5dc8863bc96b0f2c3fcf29560c1,27.337392709842828,1,1022.0
113,0246920723e86b486570ee973f5fe201,28.686645725443586,1,252.0
114,024e3c01a5322286930499a12c156eb4,16.221355001603012,6,4557.0
115,025035ff88b9b65005cc7c01a48474ff,18.582742832614436,4,10366.0
116,0257801aaf0e465b24bcdef3d794dd8d,20.321017902049878,3,3070.0
117,025938d08e182e9ad5bea2f423453852,9.671170486094836,2,7752.78
118,025bfdf5ae32b549b814693ea6df2819,21.782550245519047,2,443.0
119,02624f30b2bfd8f4a73f84b6972d4ecd,11.577091926775614,5,4738.0199999999995
120,02649f9811cd5ef8309b76647a407714,0.7516062553036732,1,622.0
121,02688c99a6d4cb128b405e110029dfa3,10.373150477598571,2,8171.03
122,026bf97a01900966ef71d8684e8dedb3,28.531523642592763,4,6867.03
123,026faf79e90543991ec12b9012509a12,14.168103580204717,4,4852.03
124,0274104482ba920e534053838525ae10,18.694879818745648,2,2058.65
125,027867eae02110a581f0e56671af53fe,14.155149683745872,1,553.0
126,027cc3bacd8cf2a505453d46f235f1d7,14.397163862005462,5,5894.2
127,027e463efa2a413308421e251ad008ef,46.76095261318377,1,1048.0
128,027f8b05dc1bab4b797205a1a02df8bb,9.478444425118788,1,3303.0
129,029b310ce78704173c10dd7605c54758,10.07473343488195,2,975.0
130,029db71d2f86a3560915e146066bec9c,17.024770929456313,1,1333.04
131,02a7614938964b61579b8fe98a74dadf,25.68660381619058,1,1038.82
132,02accb14c753bf7854abad2ad821580b,11.877625926436837,7,790.0
133,02b18edb42bf74aad5b0ae5fc8be3e35,0.0,1,814.0
134,02b1e3a536704024490b00a823a6470d,27.192664972128583,8,3947.0
135,02b322b60fcd8b3c13ae39b60d904379,0.0,2,957.0
136,02b335ed9f8a0e7940b56b875417906f,24.109748978400468,1,39.0
137,02bc92465a039120780cfd1bf4807aaa,14.861981840290674,1,2260.79
138,02c017695eeb8be603a1153af96c2ec9,4.334551510385344,2,511.05000000000007
139,02c5b22557cbcd816982f222870fc00c,13.20958982215626,7,3215.52
140,02cd3f2fd1333118f343e141d016931a,16.38533805179398,4,702.04
141,02cde705814dd70b84b3ef34e2591404,33.74811128906598,2,4391.0
142,02cf0e7680da5ed73946ecb8bbe59dd9,10.25813806093754,8,9911.97
143,02cf1f4e9360a997b580993216308fca,10.559468228218723,1,467.0
144,02d59ffe065c2f1b25ed63623c0d03d5,30.07063886853062,1,890.0
145,02d9155157c92c467f25abfaef97d1dd,25.904341002352925,3,3947.7799999999997
146,02e114533d70857b0b425b92aac80c80,13.916342468290102,2,2166.02
147,02e581751521dbde156f1203a88a7363,6.110889805634167,4,6351.0
148,02e62b440f2ce2402d6f0139a87beda8,18.81638054114288,2,759.0
149,02f6e6b662d5eabb7c5063f1c2b61262,54.48474623928019,1,259.0
150,02f6e919f8475f4d62337c19e5ff788e,38.80215147187429,2,2385.0
151,02f8a2850588aeedb067e08ba66fb2d6,15.846223383737447,2,1248.41
152,03076d0ece19f29598fa671e52484eeb,11.732504388406317,2,5245.0
153,0317fddbdc1041c5edba4e2ff5c105d2,17.71896340588904,1,1441.0
154,0324258faeddd1662f69e943d76e8d3f,49.15772974399251,2,2634.0
155,03261339b5899d8f341a614f0185221d,13.913583125445944,1,4718.900000000001
156,0328f2758c552e185f103b12248de350,34.29844395099552,2,1152.0
157,032d809d274ff0445e30c436b0641afd,0.0,2,97.0
158,032fbf1576cde0cf574770e27591af38,41.408279793711,1,1933.0
159,034667c43a19d2f007fc0cefbf9f4803,15.141690960542457,2,2192.0
160,03557984bf9a5e2baae8544428a34961,10.01868091162979,4,2694.0
161,035588a45a6ff1150d8a69429a0572be,15.96236140373226,6,31383.51
162,0358609aeff06fbbb02a0849ab186dcb,38.81376801144747,1,547.0
163,035ad6e0084d1f23086a2cbe78dcc196,27.118093093751074,4,960.4200000000001
164,03652f76056071aff4fffe7d97c3f6e6,13.58909924316676,1,3985.0
165,0368775f6ec388487ddd099dffb7cddc,29.837716597765855,1,946.0
166,036ed8a58de204d3211f9ae9af00999b,27.66768493403207,1,2122.0
167,036ff3d0b3db02f8b6fcf497e2d6d063,16.518950437317784,1,973.0
168,037dce21239c22808d8d99882cd165d2,40.71181461916952,2,5681.0
169,0394d6683d230c891733682645f31519,22.204197841488444,1,455.0
170,039beec79a47ef021c356d8b7bff7068,23.202699664114807,1,12881.94
171,039ca3878f3f925cc1af52c1c9cccdd5,23.978719624138815,2,1450.0
172,03a77cb5b0ca85dfd993738823fc581a,16.917775927616336,1,1607.0
173,03b2d2dddb3e2bc49dc93b03cd4656ec,14.439243928817683,4,3785.35
174,03bc3933737fa664f7918569fe17d519,44.227509383702625,1,737.0
175,03bdd3affb7762a09b71618fa36f86bc,71.50997150997152,3,27.0
176,03bde5ac9b02b75ddfce22c4eec7671f,31.86506860458811,1,2469.21
177,03c1927f544ba357b259e4d5f69ebee9,20.991932608308076,1,1412.0
178,03c449732c5040eea829141adb2e713a,0.0,1,129.0
179,03c52e36e15da916c294c26dd60de816,12.414505114409003,5,4239.52
180,03c6fe7ee592db41a00e57b459d2fb7a,24.798172633699398,1,2872.0
181,03cd0498835ddf22cc1da92b2dc91625,35.454818372861006,1,387.0
182,03cd62513d14e9249742a2547845a7b2,19.24969660001398,4,1597.0
183,03ce1d1e7b40f3d76b90b6fb94e16864,9.351856241927853,3,1177.0
184,03cf1d734552b2c4e8fb8c802ab2b295,2.080159064630812,3,4867.0
185,03d129ae3df5789e4c4d9ed70bc14433,13.063286797626931,4,1165.0
186,03daec38fc0dc01b74d441b62ae4e427,10.788829146381396,4,4852.0
187,03df9e3254526946dd7945f1744da161,2.231385456631501,2,2962.0
188,03e4b8212766aa4eb0b5187867e57966,7.49593969932953,1,2665.0
189,03e6aa73ee8c8ad47595236a9833f986,1.98511151674403,2,2125.0
190,03e8a23b1f360fe09edafc454bcfbfea,6.056119575851135,5,2992.0
191,03e8fc73db23766da13346445156b9b0,21.16268146161826,3,3435.0
192,03ea37ec9cab33f24b2d4c493f3e0879,28.098458968360397,1,2157.0
193,03eef42fd4ac2e8b41ed8cee943524fc,21.49150292878498,4,4222.04
194,03fc7b6ecba4eac529bd7349c76f779e,30.60373368120411,1,692.0
195,0400e5a1a80d514d168454f88868cadc,27.886541471048517,1,904.0
196,040d6670c14f0ff93c6cf03b95537f34,29.92993983218109,1,4347.16
197,040e5b93a1145b54597b26ce200a475b,35.61978888162715,1,1293.0
198,041a788089a856dd3f2d161e13806736,9.495811855670103,1,4843.0
199,043028817219a7b3544e168b290ae1c8,21.659760656022716,1,526.0
200,0431c9d8b4278728c0c5240ff986fed6,22.365637610874078,5,7214.45
201,043511072bde97c1682dac30b3e47835,23.514291986330377,2,5125.01
202,04365ea45ece7b57d0b484b2019d14eb,15.691045123602956,3,4396.0
203,043a642680916955a983f815d867cce3,21.332124493973243,2,7101.14
204,043c1aedda9327407ca20f3784a60d4c,16.972107110070098,1,1901.97
205,043ca35bf9b93db4852f20dac9233aca,36.05959716632021,5,13182.0
206,043f956c015d7435e7259ff649ec58ac,6.93759904811238,1,1737.0
207,044014d8ffcf854c88dd73cc36860052,22.231381389607478,2,2485.7400000000002
208,044c51e055e028efa86c84d8d3e61d3a,16.243723707422987,2,655.0
209,0456d9be0a615539dce68413078b199d,0.0,1,106.0
210,045c730db7b783fa659a1408f9fad943,21.352883097747643,5,1299.0
211,046e70fca72a2a98a3368265b9498f83,27.840438344561065,1,2662.0
212,0472f1302bc903a10be73a82bdabfb8b,3.61654453044869,3,14050.86
213,04764adf6ae7e0e88d9b421ea1cb0c6d,6.717998265684172,1,6311.0
214,0476e740b63e4626069de616100c8aeb,22.423423737867097,2,6192.04
215,04783b95c1fbf3feff776f457ea7ffb7,17.292915051110327,1,4060.0
216,0484bced3c4bcfefa0fa90ae2eeea990,17.57880028099363,6,2883.08
217,0485e16918ec2fd293cce196ae7946cc,31.053857671576605,2,4086.0099999999998
218,0487a04ff331d57f982b61d28db042b0,35.30717287623365,1,137.0
219,048d5205375c84db0337c34181cd40d9,10.217959807511805,14,2056.0
220,048f90b895b19b3fde071b82f814edde,12.475260588468135,1,511.0
221,049afb0284d1fe17d2c6fc5e84dd325c,19.971554163548692,1,3133.0
222,04a04e823f789933a200b5df88236d77,13.462665758329504,1,1022.88
223,04a6e2252ce7e7ddf91e5abe53af7ec1,15.774195969163198,2,1781.0
224,04aa880c4df1ff3504f22e652a50925f,23.755603863580262,1,928.0
225,04acbbe65475397d9ad40dad2109004d,21.322414568719907,1,934.0
226,04b8d704a929191e9d2f84e6e49d1700,22.702629438872325,1,57.03
227,04ba6e284eaf39fff0ed09efe6b744de,33.900716177769056,1,799.0
228,04be9f3429b10d1102794a914442afe2,29.136432998038053,1,1364.0
229,04cd4d40ed4dbd1e30a84f54fe9f5af7,18.63823677930796,7,1795.24
230,04ce0fc5511af18975aa1898676a249d,31.47402229756665,2,5934.0
231,04e3b353c7903c1ea9244a9abfb59917,0.0,1,142.0
232,04e41184eb58a18a82fd095561b025d5,5.4810319315542,4,4921.01
233,04e87e32ab7660fc90134c5dcfa4351c,21.407499338772357,1,1127.0
234,04eb211c262e0acf25ddf03db96f6481,28.120998516677865,1,556.0
235,04f3e43749cb5690a275f9859c0d1f2b,3.8832409118915585,1,595.0
236,04f47583d51019a257d6054d517923a1,13.75372176085005,3,3998.5
237,04f5ec535d69ab0547a068aa4c4ad10b,17.509993290761756,5,2166.01
238,04f6e28204b65444ef73b9d0fb337862,11.853359802110429,4,2924.11
239,05076644a49b1ab9a8115bdf88363b0c,15.11684915835921,1,423.0
240,050f38a229fc74bbc3412bdfb9b65acf,19.27905257872139,1,2786.38
241,050f44ed5a64a68629832342c9f5c284,25.358364555506515,3,5291.0
242,050f5fc79e2f89f4e8cf502453c543a7,31.683545682238922,2,195.0
243,0515ac4db70731af871dae475b920989,10.199508925127683,2,2514.0
244,051d4e93558de4e0770c53565f8da03a,5.220664117040005,2,496.0
245,0521208a00b84bdbea091287257d3fcf,46.509764265515656,2,1361.0
246,0523f49ec84d448fc518c11a86ffc4c5,0.0,1,694.0
247,052426e5c14a8e5f52a3c8cf258001c6,40.85370198817074,1,249.0
248,052651cd4c27c902ff4897f17c6b3506,28.263787895737778,1,249.0
249,05313449cfa36e2970a4f295e668899d,32.287785781026386,1,1700.0
250,0532bb4127c89c77b7618068a79d3360,17.325715040935343,2,393.48
251,053310c0201c4cbeee97433f3ee63983,22.53430845762297,3,495.0
